קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
5,1985,26/03/1999,קדיש לוז 1,11193-244-7,לא ידוע,3,שניה,65.2,"609,000 ₪"
6,1988,11/01/1999,קדיש לוז 9,11193-239-12,לא ידוע,4,רביעית,84.8,"690,000 ₪"
15,2000,18/12/1998,גוטל לוין 5,11193-231-98,לא ידוע,לא ידוע,שתים עשרה+שלוש עשרה,141.7,"1,339,000 ₪"
15,2000,25/11/1998,גוטל לוין 5,11193-231-138,לא ידוע,לא ידוע,עשירית,103.3,"952,000 ₪"
14,2000,29/10/1998,גוטל לוין 11,11193-231-94,לא ידוע,4,אחת עשרה,87.8,"841,000 ₪"
15,2000,11/10/1998,גוטל לוין 5,11193-231-67,לא ידוע,לא ידוע,רביעית,103.3,"922,000 ₪"
15,2000,02/09/1998,גוטל לוין 5,11193-231-68,לא ידוע,לא ידוע,רביעית,103.3,"898,000 ₪"
6,1987,26/08/1998,קדיש לוז 7,11193-240-4,לא ידוע,4,ראשונה,77.4,"676,000 ₪"
7,1980,17/08/1998,גוטל לוין 44,11193-248-11,לא ידוע,4,שלישית,72.1,"547,000 ₪"
5,1985,05/08/1998,קדיש לוז 1,11193-244-12,לא ידוע,3,שלישית,65.2,"554,000 ₪"
6,1987,03/08/1998,קדיש לוז 7,11193-240-30,לא ידוע,3,ראשונה,75,"477,000 ₪"
6,1988,03/08/1998,קדיש לוז 11,11193-238-7,לא ידוע,4,שניה,74.8,"645,000 ₪"
8,1981,05/07/1998,גוטל לוין 16,11193-206-13,לא ידוע,3,רביעית,58.5,"505,000 ₪"
6,1980,29/05/1998,לוין גוטל 38,11193-250-35,לא ידוע,3,ראשונה,63.4,"563,000 ₪"
15,2000,26/05/1998,גוטל לוין 5,11193-231-63,לא ידוע,לא ידוע,שלישית,103.3,"888,000 ₪"
15,2000,24/02/1998,גוטל לוין 5,11193-231-72,לא ידוע,לא ידוע,חמישית,103.3,"850,000 ₪"
6,1987,25/01/1998,קדיש לוז 7,11193-240-31,לא ידוע,4,שביעית,85,"484,000 ₪"
5,1985,13/01/1998,קדיש לוז 1,11193-244-4,לא ידוע,3,ראשונה,65.2,"534,000 ₪"
