קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
4,1980,24/06/2013,משה סורוקה 33,10797-72-14,דירה בבית קומות,5,שלישית,83.41,"1,510,000 ₪"
4,1980,09/05/2023,משה סורוקה 33,10797-72-8,דירה בבית קומות,3.5,שלישית,71.96,"2,050,000 ₪"
4,1980,10/03/2013,משה סורוקה 33,10797-72-8,דירה בבית קומות,3.5,שלישית,71.96,"1,275,000 ₪"
4,1980,28/01/2003,משה סורוקה 33,10797-72-8,דירה בבית קומות,3.5,שלישית,71.96,"713,000 ₪"
3,1980,07/05/2023,אידר 51,10797-105-6,דירה בבית קומות,4,שלישית,91.1,"1,645,000 ₪"
3,1980,21/03/2021,אידר 51,10797-105-6,דירה בבית קומות,4,שלישית,91.1,"1,295,000 ₪"
3,1980,05/08/2007,אידר 51,10797-105-6,דירה בבית קומות,4,שלישית,91.1,"602,000 ₪"
2,1960,04/05/2023,אידר 6,10785-13-8,דירה בבית קומות,4,ראשונה,106,"2,080,000 ₪"
3,1970,01/05/2023,משה סורוקה 27,10797-69-5,דירה בבית קומות,4,שלישית,89.91,"1,750,000 ₪"
3,1970,27/09/2018,משה סורוקה 27,10797-69-5,דירה בבית קומות,4,שלישית,89.91,"1,292,000 ₪"
0,0,24/04/2023,ללא כתובת,10681-27-1,קרקע למגורים,לא ידוע,לא ידוע,1462,"4,100,000 ₪"
2,2023,19/04/2023,ליונל ווטסון 11,10797-54-1,דירה בבית קומות,3,ראשונה,87.9,"2,190,000 ₪"
2,2023,27/03/2023,ליונל ווטסון 11,10797-54-1,דירה בבית קומות,3,ראשונה,87.9,"3,340,000 ₪"
3,2023,18/04/2023,ליונל ווטסון 11,10797-54-10,דירה בבית קומות,5,שלישית,87.5,"3,240,000 ₪"
3,1980,30/03/2023,שימקין 4,10797-94-5,לא ידוע,6,שלישית ורביעית,119.78,"2,540,000 ₪"
3,1980,15/06/2009,שימקין 4,10797-94-5,לא ידוע,6,שלישית ורביעית,119.78,"1,550,000 ₪"
5,2001,16/03/2023,ליונל ווטסון 7,10797-52-5,דירה בבית קומות,4,שניה,90.1,"1,980,000 ₪"
5,2001,10/08/2011,ליונל ווטסון 7,10797-52-5,דירה בבית קומות,4,שניה,90.1,"1,575,000 ₪"
5,2001,07/05/2008,ליונל ווטסון 7,10797-52-5,דירה בבית קומות,4,שניה,90.1,"930,000 ₪"
3,1960,16/03/2023,אידר 21,10785-32-10,דירה בבית קומות,3,ראשונה,76.2,"1,390,000 ₪"
3,1978,15/03/2023,שימקין 34,10797-79-7,דירה בבית קומות,4,שלישית,93.12,"1,600,000 ₪"
3,1978,07/07/2009,שימקין 34,10797-79-7,דירה בבית קומות,4,שלישית,93.12,"930,000 ₪"
3,1970,13/03/2023,ליונל ווטסון 14,10797-36-6,דירה בבית קומות,4,שלישית,86.5,"1,500,000 ₪"
3,1970,11/03/2008,ליונל ווטסון 14,10797-36-6,דירה בבית קומות,4,שלישית,86.5,"656,000 ₪"
3,1970,09/03/2023,אידר 46,10795-3-2,דירה בבית קומות,4,ראשונה,92.2,"1,868,000 ₪"
3,1990,01/03/2023,צבי בן יעקב 5,10796-115-3,דירה בבית קומות,5,שניה+שלישית,123.77,"3,260,000 ₪"
3,1990,16/07/2017,צבי בן יעקב 5,10796-115-3,דירה בבית קומות,5,שניה+שלישית,123.77,"2,880,000 ₪"
3,1960,28/02/2023,שימקין 27,10797-30-1,דירה בבית קומות,3,ראשונה,87.51,"500,000 ₪"
2,1960,13/02/2023,חורב 60,10785-31-3,דירה בבית קומות,3,ראשונה,70.6,"1,980,000 ₪"
