קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
2,1950,08/12/2021,התשבי 10,11719-2-5,דירה בבית קומות,4,שניה,67.2,"1,520,000 ₪"
0,0,06/12/2021,ללא כתובת,11686-22-1,קרקע למגורים,לא ידוע,לא ידוע,3207,"102,000,000 ₪"
1,2020,04/12/2021,עין גדי 3,11691-13-10,לא ידוע,4,לא ידוע,112,"3,049,999 ₪"
0,0,02/12/2021,ללא כתובת,10812-17-3,דירת גן,5,ראשונה,140,"3,800,000 ₪"
5,1970,14/11/2021,עובדיה 1,12598-13-5,דירה בבית קומות,4,שלישית,88.94,"1,300,000 ₪"
5,1970,14/04/2008,עובדיה 1,12598-13-5,דירה בבית קומות,4,שלישית,88.94,"700,000 ₪"
2,1960,14/11/2021,שונמית 11,11114-5-5,דירה בבית קומות,3,שניה,72.15,"1,340,000 ₪"
2,1960,26/12/2018,שונמית 11,11114-5-5,דירה בבית קומות,3,שניה,72.15,"1,102,000 ₪"
2,1930,12/11/2021,התשבי 21,11718-17-2,דירה בבית קומות,3,ראשונה,90,"1,400,000 ₪"
0,2021,11/11/2021,עובדיה 5,12598-11-3,דירה בבית קומות,4,שלישית,114,"2,775,000 ₪"
10,1970,09/11/2021,הנשיא 6,11718-5-27,דירה בבית קומות,4,עשירית,80,"1,500,000 ₪"
10,1970,05/01/2012,הנשיא 6,11718-5-27,דירה בבית קומות,4,עשירית,80,"1,035,000 ₪"
0,2021,07/11/2021,עובדיה 5,12598-11-2,דירה בבית קומות,5,שניה,116,"2,730,000 ₪"
0,0,04/11/2021,ללא כתובת,10812-16-2,חנות,לא ידוע,קרקע,25,"675,000 ₪"
3,1960,02/11/2021,התשבי 22,11719-12-18,דירה בבית קומות,5,שלישית,85,"1,250,000 ₪"
3,1960,28/02/2010,התשבי 22,11719-12-18,דירה בבית קומות,5,שלישית,85,"420,000 ₪"
3,1960,28/10/2021,הנשיא 13,11685-3-5,דירה בבית קומות,4,ראשונה,71.1,"2,100,000 ₪"
3,1960,14/08/2007,הנשיא 13,11685-3-5,דירה בבית קומות,4,ראשונה,71.1,"658,000 ₪"
4,1960,27/10/2021,עובדיה 8,11719-22-2,דירת גן,5,ראשונה,123.9,"2,170,000 ₪"
0,0,24/10/2021,ללא כתובת,11687-15-0,קרקע למגורים,לא ידוע,לא ידוע,2896,"500,000 ₪"
0,0,17/10/2021,ללא כתובת,10812-21-24,דירה בבית קומות,4,-,85.6,"1,250,000 ₪"
0,0,03/09/2012,ללא כתובת,10812-21-24,דירה בבית קומות,4,-,85.6,"900,000 ₪"
0,0,13/05/1998,ללא כתובת,10812-21-24,דירה בבית קומות,4,-,85.6,"812,000 ₪"
3,1970,14/10/2021,בית אל 14,11113-6-11,דירה בבית קומות,5,שניה,111.25,"1,400,000 ₪"
3,1960,13/10/2021,שונמית 12,12595-4-3,דירה בבית קומות,3,שניה,57,"1,165,000 ₪"
3,1960,19/08/2012,שונמית 12,12595-4-3,דירה בבית קומות,3,שניה,57,"780,000 ₪"
10,1970,30/09/2021,הנשיא 6,11718-5-24,קוטג' חד משפחתי,4,תשיעית,80,"1,550,000 ₪"
2,1960,29/09/2021,יפה נוף 18,11685-15-9,דירה בבית קומות,2,שניה,לא ידוע,"1,000,000 ₪"
2,1960,06/01/2020,יפה נוף 18,11685-15-9,דירה בבית קומות,2,שניה,לא ידוע,"535,000 ₪"
1,2020,13/09/2021,עין גדי 3,11691-13-7,לא ידוע,4,לא ידוע,90,"2,380,000 ₪"
1,1980,03/09/2021,הנשיא 5,11685-1-1,דירה בבית קומות,4,"קרקע, ראשונה, שניה",101,"2,480,000 ₪"
4,1960,02/09/2021,שונמית 4,12595-9-4,דירה בבית קומות,3,ראשונה,67.27,"1,250,000 ₪"
4,1960,13/03/2008,שונמית 4,12595-9-4,דירה בבית קומות,3,ראשונה,67.27,"650,000 ₪"
3,1960,27/08/2021,שומרון 6,11718-16-2,דירה בבית קומות,3,קרקע,56.5,"1,523,000 ₪"
2,1950,19/08/2021,עובדיה 21,12598-3-7,דירה בבית קומות,5,ראשונה,115,"1,425,000 ₪"
3,1960,16/08/2021,שונמית 6,12595-7-11,דירה בבית קומות,3,שלישית,58.77,"890,000 ₪"
3,1960,21/03/2011,שונמית 6,12595-7-11,דירה בבית קומות,3,שלישית,58.77,"650,000 ₪"
2,1960,11/08/2021,התשבי 82,11691-2-2,דירה בבית קומות,6,ראשונה,116,"2,250,000 ₪"
1,1960,10/08/2021,שונמית 2,12595-10-1,דירת גן,3,קרקע,70.7,"632,000 ₪"
1,1950,27/07/2021,יפה נוף 14,11685-10-1,דירה בבית קומות,2,קרקע,59.7,"2,749,000 ₪"
3,1950,26/07/2021,התשבי 89,11713-2-0,קומבינציה,לא ידוע,לא ידוע,1477,"4,683,000 ₪"
3,1960,25/07/2021,חורשה 12,11689-12-4,דירה בבית קומות,5,שניה,98,"1,925,000 ₪"
1,1950,13/07/2021,התשבי 50,11689-8-2,דירה בבית קומות,6,ראשונה,257,"5,500,000 ₪"
1,1960,24/06/2021,שומרון 7,11688-28-5,דירה בבית קומות,3,ראשונה,51.77,"1,260,000 ₪"
1,1960,02/06/2016,שומרון 7,11688-28-5,דירה בבית קומות,3,ראשונה,51.77,"1,020,000 ₪"
1,1960,24/10/2007,שומרון 7,11688-28-5,דירה בבית קומות,3,ראשונה,51.77,"454,000 ₪"
3,1980,14/06/2021,חורשה 10,11689-11-4,דירה בבית קומות,4,שניה,84.27,"1,770,000 ₪"
1,2020,13/06/2021,עין גדי 3,11691-13-4,דירה בבית קומות,5,ראשונה,112,"2,725,000 ₪"
8,2021,09/06/2021,הנשיא 74,11713-5-9,דירה,3,קומה 2,70,"1,650,000 ₪"
2,2021,08/06/2021,עובדיה 10,11719-21-2,קומבינציה,לא ידוע,לא ידוע,לא ידוע,"350,000 ₪"
0,0,07/06/2021,ללא כתובת,10812-232-12,דירה בבית קומות,4,שלישית,109.28,"3,400,000 ₪"
0,0,26/11/2014,ללא כתובת,10812-232-12,דירה בבית קומות,4,שלישית,109.28,"2,799,000 ₪"
4,1960,02/06/2021,הנשיא 65,11687-8-11,דירה בבית קומות,4,שניה,70,"2,145,000 ₪"
0,2021,30/05/2021,עובדיה 5,12598-11-10,דירה בבית קומות,5,ראשונה,118,"3,000,000 ₪"
9,1970,26/05/2021,הנשיא 8,11718-5-50,דירה בבית קומות,5,שמינית,110.9,"2,125,000 ₪"
9,1970,15/10/2012,הנשיא 8,11718-5-50,דירה בבית קומות,5,שמינית,110.9,"1,420,000 ₪"
5,1960,24/05/2021,בית אל 6,11113-10-49,דירה בבית קומות,4,שניה,93.2,"995,000 ₪"
4,1965,23/05/2021,שונמית 7,11114-11-6,דירה בבית קומות,3,שלישית,67.6,"1,470,000 ₪"
4,1965,26/03/2009,שונמית 7,11114-11-6,דירה בבית קומות,3,שלישית,67.6,"628,000 ₪"
2,1950,19/05/2021,התשבי 10,11719-2-1,דירה בבית קומות,3,קרקע,67.2,"1,175,000 ₪"
0,0,09/05/2021,ללא כתובת,10812-16-1,חנות,לא ידוע,מרתף,לא ידוע,"1,500,000 ₪"
5,1990,05/05/2021,התשבי 44,11688-33-5,דירה בבית קומות,5,"ראשונה, שניה,שלישית",190.17,"4,300,000 ₪"
5,1990,29/04/2021,התשבי 44,11688-33-7,דירה בבית קומות,5,"ראשונה, שניה",122.79,"3,200,000 ₪"
5,1990,31/03/2010,התשבי 44,11688-33-7,דירה בבית קומות,5,"ראשונה, שניה",122.79,"1,950,000 ₪"
3,1960,21/04/2021,שונמית 12,12595-4-11,דירה בבית קומות,3,שלישית,57,"1,000,000 ₪"
7,1960,20/04/2021,בית אל 22,12595-12-7,קרקע למגורים,3,רביעית,30.3,"1,214,000 ₪"
1,1960,12/04/2021,שומרון 7,11688-28-6,דירה בבית קומות,4,ראשונה,61.9,"1,590,000 ₪"
1,1960,23/03/2009,שומרון 7,11688-28-6,דירה בבית קומות,4,ראשונה,61.9,"631,000 ₪"
3,1970,05/04/2021,עובדיה 39,12597-3-1,דירה בבית קומות,3,ראשונה,72.2,"1,035,000 ₪"
1,1950,05/04/2021,הנשיא 46,11686-27-1,דירה בבית קומות,3,קרקע,50,"1,500,000 ₪"
3,1970,29/03/2021,הנשיא 10,11718-9-6,דירה בבית קומות,3,שלישית,82.5,"1,400,000 ₪"
3,1960,15/03/2021,שונמית 12,12595-4-5,דירה בבית קומות,3,שלישית,57,"1,150,000 ₪"
3,1960,23/06/2008,שונמית 12,12595-4-5,דירה בבית קומות,3,שלישית,57,"465,000 ₪"
3,1960,16/03/2000,שונמית 12,12595-4-5,דירה בבית קומות,3,שלישית,57,"604,000 ₪"
2,1950,28/02/2021,הנשיא 40,11686-17-10,דירה בבית קומות,3,ראשונה,53,"1,110,000 ₪"
2,1950,01/02/2006,הנשיא 40,11686-17-10,דירה בבית קומות,3,ראשונה,53,"558,000 ₪"
3,1960,25/02/2021,שונמית 10,12595-5-6,דירה בבית קומות,3,מרתף,57,"950,000 ₪"
3,1960,10/07/2018,שונמית 10,12595-5-6,דירה בבית קומות,3,מרתף,57,"1,210,000 ₪"
3,1960,05/01/2011,שונמית 10,12595-5-6,דירה בבית קומות,3,מרתף,57,"785,000 ₪"
5,1960,16/02/2021,בית אל 6,11113-10-2,דירה בבית קומות,4,שניה,76.21,"510,000 ₪"
2,1960,14/02/2021,בית אל 12,11113-7-6,דירה בבית קומות,4,שניה,70.5,"1,385,000 ₪"
