קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
0,0,25/08/2010,ללא כתובת,10867-124-5,דירה בבית קומות,3,ראשונה,46.82,"280,000 ₪"
0,0,16/03/2010,ללא כתובת,10867-124-5,דירה בבית קומות,3,ראשונה,46.82,"265,000 ₪"
0,0,15/11/2020,ללא כתובת,10867-215-2,דירה בבית קומות,8,ראשונה,249,"1,366,000 ₪"
0,0,03/11/2020,ללא כתובת,10867-119-1,דירה בבית קומות,5,ראשונה,300,"800,000 ₪"
2,1935,01/11/2020,מיכאל 43,10907-39-9,דירה בבית קומות,3,ראשונה,70,"750,000 ₪"
22,1970,01/11/2020,הרב קניאל 11,10870-98-126,דירה בבית קומות,3,עשרים ואחת,67.8,"920,000 ₪"
22,1970,18/10/2020,הרב קניאל 11,10870-98-85,דירה בבית קומות,4,ארבע עשרה,83.1,"1,250,000 ₪"
22,1970,30/09/2020,הרב קניאל 11,10870-98-87,דירה בבית קומות,3,חמש עשרה,70.7,"865,000 ₪"
22,1970,05/10/2012,הרב קניאל 11,10870-98-87,דירה בבית קומות,3,חמש עשרה,70.7,"704,000 ₪"
0,0,24/09/2020,ללא כתובת,10867-169-5,דירה בבית קומות,2,שניה,50.23,"815,000 ₪"
0,0,02/04/2013,ללא כתובת,10867-169-5,דירה בבית קומות,2,שניה,50.23,"420,000 ₪"
0,0,31/08/2020,ללא כתובת,11188-61-54,דירה בבית קומות,4,שלישית,101,"1,260,000 ₪"
3,1960,31/08/2020,מקור ברוך 8,11188-98-14,דירה בבית קומות,2.5,שלישית,55.1,"840,000 ₪"
5,1968,03/08/2020,מקור ברוך 10,11188-99-4,דירה בבית קומות,3,ראשונה,59,"1,030,300 ₪"
3,1950,09/07/2020,זבולון 15,10907-36-21,דירה בבית קומות,1.5,לא ידוע,27,"360,000 ₪"
22,1970,06/07/2020,הרב קניאל 11,10870-98-68,דירה בבית קומות,3,אחת עשרה,68.9,"770,000 ₪"
22,1970,11/11/2010,הרב קניאל 11,10870-98-68,דירה בבית קומות,3,אחת עשרה,68.9,"620,000 ₪"
2,1950,21/06/2020,מיכאל 41,10907-37-8,דירה בבית קומות,2,ראשונה,50.46,"720,000 ₪"
3,1950,10/05/2020,זבולון 13,10907-34-12,דירה בבית קומות,3,שלישית,55.1,"815,000 ₪"
3,1950,18/04/2010,זבולון 13,10907-34-12,דירה בבית קומות,3,שלישית,55.1,"375,000 ₪"
4,1970,29/12/2019,הרב קניאל 1,10870-99-13,דירה בבית קומות,4,שניה,100,"1,125,000 ₪"
0,0,19/12/2019,ללא כתובת,10867-3-51,דירה,3,לא ידוע,75,"870,000 ₪"
0,0,18/12/2019,ללא כתובת,10867-3-49,דירה,3,לא ידוע,75,"930,000 ₪"
0,0,18/12/2019,ללא כתובת,10867-3-48,דירה,3,לא ידוע,75,"870,000 ₪"
0,0,18/12/2019,ללא כתובת,10867-3-47,דירה,3,לא ידוע,73,"830,000 ₪"
0,0,18/12/2019,ללא כתובת,10867-3-50,דירה,4,לא ידוע,88,"1,070,000 ₪"
0,0,08/12/2019,ללא כתובת,11188-61-36,מחסנים,לא ידוע,ראשונה,400,"2,000,000 ₪"
4,1940,06/11/2019,זבולון 11,10907-31-7,דירה בבית קומות,3,קומת גג,53.44,"880,000 ₪"
4,1940,29/11/2012,זבולון 11,10907-31-7,דירה בבית קומות,3,קומת גג,53.44,"539,000 ₪"
4,1940,26/11/2008,זבולון 11,10907-31-7,דירה בבית קומות,3,קומת גג,53.44,"320,000 ₪"
0,0,28/10/2019,ללא כתובת,10867-122-10,דירה בבית קומות,3,שלישית,52.4,"840,000 ₪"
0,0,08/10/2013,ללא כתובת,10867-122-10,דירה בבית קומות,3,שלישית,52.4,"605,000 ₪"
0,0,11/06/2012,ללא כתובת,10867-122-10,דירה בבית קומות,3,שלישית,52.4,"570,000 ₪"
0,0,22/10/2019,ללא כתובת,11188-61-35,דירה בבית קומות,5,ראשונה,111,"1,465,000 ₪"
3,1950,21/08/2019,זבולון 13,10907-34-11,דירה בבית קומות,3,שלישית,56,"875,000 ₪"
0,0,12/08/2019,ללא כתובת,11188-61-55,דירה בבית קומות,5,חמישית,111,"1,510,000 ₪"
5,1970,08/07/2019,"האר""י 22",11188-121-9,דירה בבית קומות,2,ראשונה,36.6,"515,000 ₪"
4,1940,05/07/2019,ארנון 4,10907-32-3,דירה בבית קומות,2,שניה,55,"600,000 ₪"
0,0,26/06/2019,ללא כתובת,11188-61-34,דירה בבית קומות,3,שמינית,82,"1,075,000 ₪"
0,0,24/06/2019,ללא כתובת,11188-61-33,דירה בבית קומות,3,שישית,95,"1,150,000 ₪"
0,0,24/06/2019,ללא כתובת,11188-61-56,דירה בבית קומות,4,שניה,101,"1,325,000 ₪"
8,2000,19/06/2019,אהבת ישראל 10,11188-128-15,דירה בבית קומות,3,שישית,75.05,"1,000,000 ₪"
0,0,05/06/2019,ללא כתובת,11188-61-30,דירה בבית קומות,4,ראשונה,101,"1,305,000 ₪"
0,0,05/06/2019,ללא כתובת,11188-61-31,דירה בבית קומות,4,רביעית,101,"1,340,000 ₪"
0,0,05/06/2019,ללא כתובת,11188-61-32,דירה בבית קומות,5,שמינית,111,"1,480,000 ₪"
0,0,26/05/2019,ללא כתובת,11188-61-29,דירה בבית קומות,5,רביעית,111,"1,480,000 ₪"
0,0,26/05/2019,ללא כתובת,11188-61-28,דירה בבית קומות,3,שלישית,87,"1,080,000 ₪"
0,0,26/05/2019,ללא כתובת,11188-61-27,דירה בבית קומות,3,ראשונה,87,"1,050,000 ₪"
4,1970,25/05/2019,הרב קניאל 1,10870-99-12,דירה בבית קומות,4,שניה,100,"1,100,000 ₪"
0,0,08/05/2019,ללא כתובת,11188-61-57,דירה בבית קומות,5,שביעית,120,"1,530,000 ₪"
0,0,07/05/2019,ללא כתובת,11188-61-26,דירה,5,לא ידוע,111,"1,530,310 ₪"
0,0,16/04/2019,ללא כתובת,11188-61-25,דירה בבית קומות,5,שישית,130,"1,496,000 ₪"
0,0,15/04/2019,ללא כתובת,11188-61-24,דירה,5,לא ידוע,111,"1,496,640 ₪"
0,0,14/04/2019,ללא כתובת,11188-61-58,דירה בבית קומות,3,חמישית,80,"964,140 ₪"
0,0,13/04/2019,ללא כתובת,11188-61-22,דירה,4,לא ידוע,101,"1,309,970 ₪"
0,0,10/04/2019,ללא כתובת,11188-61-19,דירה בבית קומות,3,תשיעית,95,"1,124,000 ₪"
0,0,10/04/2019,ללא כתובת,11188-61-20,דירה בבית קומות,4,שישית,120,"1,302,000 ₪"
0,0,10/04/2019,ללא כתובת,11188-61-21,דירה בבית קומות,4,שביעית,120,"1,314,000 ₪"
0,0,09/04/2019,ללא כתובת,11188-61-17,דירה,4,לא ידוע,101,"1,302,640 ₪"
0,0,09/04/2019,ללא כתובת,11188-61-18,דירה,4,לא ידוע,101,"1,314,200 ₪"
0,0,09/04/2019,ללא כתובת,11188-61-16,דירה,3,לא ידוע,83,"1,124,000 ₪"
0,0,04/04/2019,ללא כתובת,11188-61-60,דירה בבית קומות,3,שמינית,100,"1,075,000 ₪"
0,0,04/04/2019,ללא כתובת,11188-61-15,דירה בבית קומות,3,תשיעית,100,"1,188,000 ₪"
0,0,03/04/2019,ללא כתובת,11188-61-11,דירה,3,לא ידוע,82,"1,095,000 ₪"
0,0,03/04/2019,ללא כתובת,11188-61-10,דירה,3,לא ידוע,82,"1,075,000 ₪"
0,0,03/04/2019,ללא כתובת,11188-61-12,דירה,3,לא ידוע,84,"1,188,938 ₪"
0,0,03/04/2019,ללא כתובת,11188-61-14,דירה,4,לא ידוע,101,"1,294,313 ₪"
0,0,03/04/2019,ללא כתובת,11188-61-13,דירה,4,לא ידוע,101,"1,270,000 ₪"
3,1950,25/03/2019,זבולון 15,10907-36-6,דירה בבית קומות,2,קרקע,41.5,"625,000 ₪"
3,1950,03/12/2012,זבולון 15,10907-36-6,דירה בבית קומות,2,קרקע,41.5,"320,000 ₪"
3,1950,15/07/2010,זבולון 15,10907-36-6,דירה בבית קומות,2,קרקע,41.5,"285,000 ₪"
3,1950,19/07/2000,זבולון 15,10907-36-6,דירה בבית קומות,2,קרקע,41.5,"266,000 ₪"
0,0,13/02/2019,ללא כתובת,10867-124-10,דירה בבית קומות,4,שלישית,63,"870,000 ₪"
0,0,30/12/2016,ללא כתובת,10867-124-10,דירה בבית קומות,4,שלישית,63,"730,000 ₪"
0,0,12/09/2012,ללא כתובת,10867-124-10,דירה בבית קומות,4,שלישית,63,"445,000 ₪"
0,0,26/03/2009,ללא כתובת,10867-124-10,דירה בבית קומות,4,שלישית,63,"266,000 ₪"
0,0,07/02/2019,ללא כתובת,10867-169-2,דירה בבית קומות,3,ראשונה,50.23,"750,000 ₪"
3,1950,06/02/2019,זבולון 13,10907-34-6,דירה בבית קומות,3,ראשונה,50,"650,000 ₪"
3,1950,01/12/2011,זבולון 13,10907-34-6,דירה בבית קומות,3,ראשונה,50,"409,000 ₪"
3,1950,24/03/2009,זבולון 13,10907-34-6,דירה בבית קומות,3,ראשונה,50,"245,000 ₪"
3,1950,29/05/2008,זבולון 13,10907-34-6,דירה בבית קומות,3,ראשונה,50,"168,000 ₪"
3,1950,29/12/1999,זבולון 13,10907-34-6,דירה בבית קומות,3,ראשונה,50,"255,000 ₪"
3,1950,05/02/2019,זבולון 15,10907-36-22,דירה בבית קומות,2,לא ידוע,25,"345,000 ₪"
0,0,05/02/2019,ללא כתובת,10867-216-1,קרקע למגורים,לא ידוע,לא ידוע,249,"550,000 ₪"
5,1970,01/02/2019,"האר""י 22",11188-121-13,דירה בבית קומות,3,שלישית,75.5,"375,000 ₪"
4,1970,31/12/2018,הרב קניאל 1,10870-99-11,דירה בבית קומות,4,שניה,89,"1,050,000 ₪"
6,2010,17/12/2018,אהבת ישראל 16,11188-131-13,דירה בבית קומות,4,שישית,92.96,"1,200,000 ₪"
6,2010,24/05/2010,אהבת ישראל 16,11188-131-13,דירה בבית קומות,4,שישית,92.96,"711,000 ₪"
4,1970,26/11/2018,הרב קניאל 1,10870-99-10,דירה בבית קומות,4,ראשונה,89,"1,100,000 ₪"
2,1950,18/11/2018,ארנון 10,10907-43-1,דירה בבית קומות,2,קרקע,50.6,"630,000 ₪"
3,1950,23/10/2018,זבולון 15,10907-36-8,דירה בבית קומות,2,ראשונה,27,"305,000 ₪"
3,1950,27/05/2010,זבולון 15,10907-36-8,דירה בבית קומות,2,ראשונה,27,"227,000 ₪"
2,1982,14/10/2018,מקור ברוך 15,11188-162-1,דירה בבית קומות,3.5,שניה,98,"1,300,000 ₪"
8,2000,15/09/2018,אהבת ישראל 4,11188-1-11,דירה בבית קומות,6,תשיעית,131,"1,300,000 ₪"
3,1950,24/08/2018,זבולון 15,10907-36-23,דירה בבית קומות,1.5,לא ידוע,27,"200,000 ₪"
1,1990,07/08/2018,מקור ברוך 13,11188-144-2,מחסנים,לא ידוע,ראשונה,50,"180,000 ₪"
0,0,24/07/2018,ללא כתובת,10867-124-6,דירה בבית קומות,3,ראשונה,41.59,"750,000 ₪"
0,0,14/06/2011,ללא כתובת,10867-124-6,דירה בבית קומות,3,ראשונה,41.59,"485,000 ₪"
0,0,05/03/2009,ללא כתובת,10867-124-6,דירה בבית קומות,3,ראשונה,41.59,"192,000 ₪"
0,0,07/12/2004,ללא כתובת,10867-124-6,דירה בבית קומות,3,ראשונה,41.59,"239,000 ₪"
0,0,04/06/2018,ללא כתובת,10867-124-3,דירה בבית קומות,3,קרקע,46.82,"695,000 ₪"
0,0,19/05/2016,ללא כתובת,10867-124-3,דירה בבית קומות,3,קרקע,46.82,"630,000 ₪"
0,0,09/06/2010,ללא כתובת,10867-124-3,דירה בבית קומות,3,קרקע,46.82,"290,000 ₪"
3,1950,22/05/2018,זבולון 13,10907-34-10,דירה בבית קומות,2,שניה,55.7,"830,000 ₪"
3,1950,2008-01-06,זבולון 13,10907-34-10,דירה בבית קומות,2,שניה,55.7,"192,000 ₪"
8,2010,16/05/2018,אהבת ישראל 14,11188-130-7,דירה בבית קומות,5,רביעית,126.19,"1,950,000 ₪"
8,2010,16/02/2011,אהבת ישראל 14,11188-130-7,דירה בבית קומות,5,רביעית,126.19,"974,000 ₪"
22,1970,26/04/2018,הרב קניאל 11,10870-98-132,דירה בבית קומות,3,עשרים ושתיים,67.8,"790,000 ₪"
22,1970,07/07/2003,הרב קניאל 11,10870-98-132,דירה בבית קומות,3,עשרים ושתיים,67.8,"445,000 ₪"
0,0,20/03/2018,ללא כתובת,10867-3-46,דירה,4,לא ידוע,94,"985,000 ₪"
3,1960,11/03/2018,"האר""י 14",11188-116-5,דירה בבית קומות,3,שניה,76.3,"770,000 ₪"
3,1960,30/06/2005,"האר""י 14",11188-116-5,דירה בבית קומות,3,שניה,76.3,"411,000 ₪"
0,0,27/01/2018,ללא כתובת,10867-3-45,דירה,3,לא ידוע,77,"1,005,000 ₪"
3,1950,10/12/2017,זבולון 9,10907-30-2,דירה בבית קומות,2.5,מרתף,46.6,"665,000 ₪"
22,1970,08/12/2017,הרב קניאל 11,10870-98-86,דירה בבית קומות,3,ארבע עשרה,68.9,"850,000 ₪"
22,1970,19/01/2009,הרב קניאל 11,10870-98-86,דירה בבית קומות,3,ארבע עשרה,68.9,"326,200 ₪"
0,0,03/12/2017,ללא כתובת,10867-68-1,דירה בבית קומות,6,ראשונה,180,"1,670,000 ₪"
22,1970,13/11/2017,הרב קניאל 11,10870-98-43,דירה בבית קומות,4,שביעית,83.1,"800,000 ₪"
22,1970,09/11/2017,הרב קניאל 11,10870-98-89,דירה בבית קומות,3,חמש עשרה,67.8,"765,000 ₪"
8,2000,08/11/2017,אהבת ישראל 6,11188-1-10,דירה בבית קומות,6,רביעית,130,"1,150,000 ₪"
22,1970,26/10/2017,הרב קניאל 11,10870-98-75,דירה בבית קומות,3,שלוש עשרה,70.7,"720,000 ₪"
0,0,13/09/2017,ללא כתובת,10867-3-52,דירה בבית קומות,3,שישית,70,"860,000 ₪"
0,0,13/09/2017,ללא כתובת,10867-170-6,דירה בבית קומות,3,שלישית,46.75,"800,000 ₪"
0,0,01/09/2000,ללא כתובת,10867-170-6,דירה בבית קומות,3,שלישית,46.75,"260,000 ₪"
8,2010,28/08/2017,אהבת ישראל 14,11188-130-15,דירה בבית קומות,4,שביעית,93.62,"1,100,000 ₪"
2,1950,22/08/2017,מיכאל 41,10907-37-9,דירה בבית קומות,3,שניה,51.44,"808,000 ₪"
2,1950,26/11/2015,מיכאל 41,10907-37-9,דירה בבית קומות,3,שניה,51.44,"740,000 ₪"
2,1950,02/01/2007,מיכאל 41,10907-37-9,דירה בבית קומות,3,שניה,51.44,"171,000 ₪"
0,0,17/08/2017,ללא כתובת,10867-3-53,דירה בבית קומות,3,שניה,94,"877,000 ₪"
0,0,16/08/2017,ללא כתובת,10867-3-44,דירה,4,לא ידוע,93,"995,000 ₪"
0,0,09/08/2017,ללא כתובת,10867-3-55,דירה בבית קומות,3,שישית,77,"880,000 ₪"
2,1950,09/08/2017,מקור ברוך 3,11188-77-28,דירה בבית קומות,3,שניה,51.7,"800,000 ₪"
2,1950,14/07/2015,מקור ברוך 3,11188-77-28,דירה בבית קומות,3,שניה,51.7,"715,000 ₪"
0,0,09/08/2017,ללא כתובת,10867-5-1,דירה,3,לא ידוע,76,"880,000 ₪"
4,1970,08/08/2017,הרב קניאל 1,10870-99-9,דירה בבית קומות,4,שניה,89,"1,175,000 ₪"
0,0,07/08/2017,ללא כתובת,10867-3-56,דירה בבית קומות,3,שישית,76,"860,000 ₪"
2,1950,23/07/2017,מיכאל 41,10907-37-3,מחסנים,לא ידוע,מרתף,43.4,"191,000 ₪"
0,0,19/07/2017,ללא כתובת,10867-3-57,דירה בבית קומות,3,רביעית,76,"880,000 ₪"
3,1960,09/07/2017,"האר""י 18",11188-116-23,דירה בבית קומות,3,שלישית,75.3,"825,000 ₪"
3,1960,12/07/2015,"האר""י 18",11188-116-23,דירה בבית קומות,3,שלישית,75.3,"670,000 ₪"
0,0,03/07/2017,ללא כתובת,10867-3-58,דירה בבית קומות,3,ראשונה,77,"880,000 ₪"
0,0,21/06/2017,ללא כתובת,10867-3-42,דירה,3,לא ידוע,76,"865,000 ₪"
0,0,20/06/2017,ללא כתובת,10867-3-41,דירה,3,לא ידוע,76,"865,000 ₪"
0,0,19/06/2017,ללא כתובת,10867-3-59,דירה בבית קומות,3,ראשונה,77,"850,000 ₪"
0,0,18/06/2017,ללא כתובת,10867-3-61,דירה בבית קומות,3,חמישית,77,"860,000 ₪"
0,0,12/06/2017,ללא כתובת,10867-3-65,דירה בבית קומות,4,שישית,94,"935,000 ₪"
0,0,08/06/2017,ללא כתובת,10867-3-66,דירה בבית קומות,3,רביעית,77,"855,000 ₪"
0,0,06/06/2017,ללא כתובת,10867-3-70,דירה בבית קומות,3,רביעית,76,"850,000 ₪"
0,0,05/06/2017,ללא כתובת,10867-3-71,דירה בבית קומות,3,שניה,77,"855,000 ₪"
0,0,04/06/2017,ללא כתובת,10867-3-72,דירה בבית קומות,3,רביעית,77,"850,000 ₪"
0,0,01/06/2017,ללא כתובת,10867-3-39,דירה,3,לא ידוע,76,"855,000 ₪"
0,0,01/06/2017,ללא כתובת,10867-3-40,דירה,3,לא ידוע,76,"865,000 ₪"
0,0,01/06/2017,ללא כתובת,10867-3-76,דירה בבית קומות,3,שניה,94,"870,000 ₪"
0,0,29/05/2017,ללא כתובת,10867-3-34,דירה,3,לא ידוע,76,"850,000 ₪"
0,0,29/05/2017,ללא כתובת,10867-3-38,דירה,3,לא ידוע,76,"900,000 ₪"
0,0,29/05/2017,ללא כתובת,10867-3-81,דירה בבית קומות,3,שניה,77,"855,000 ₪"
0,0,21/05/2017,ללא כתובת,10867-3-33,דירה,4,לא ידוע,94,"975,000 ₪"
0,0,17/05/2017,ללא כתובת,10867-3-31,דירה,3,לא ידוע,76,"900,000 ₪"
0,0,17/05/2017,ללא כתובת,10867-3-32,דירה,4,לא ידוע,94,"960,000 ₪"
0,0,11/05/2017,ללא כתובת,10867-3-89,דירה בבית קומות,4,שישית,94,"960,000 ₪"
0,0,10/05/2017,ללא כתובת,10867-3-90,דירה בבית קומות,3,לא ידוע,77,"985,000 ₪"
0,0,27/04/2017,ללא כתובת,10867-3-91,דירה בבית קומות,4,ראשונה,94,"975,000 ₪"
22,1970,20/04/2017,הרב קניאל 11,10870-98-30,דירה בבית קומות,3,חמישית,67.8,"740,000 ₪"
5,1970,20/04/2017,"האר""י 24",11188-121-21,דירה בבית קומות,3,שלישית,75.5,"850,000 ₪"
5,1970,17/01/2007,"האר""י 24",11188-121-21,דירה בבית קומות,3,שלישית,75.5,"355,000 ₪"
0,0,30/03/2017,ללא כתובת,10867-3-92,דירה בבית קומות,3,לא ידוע,76,"990,000 ₪"
0,0,28/03/2017,ללא כתובת,10867-3-93,דירה בבית קומות,3,לא ידוע,76,"890,000 ₪"
22,1970,26/02/2017,הרב קניאל 11,10870-98-127,דירה בבית קומות,4,עשרים ואחת,83.1,"1,055,000 ₪"
0,0,21/02/2017,ללא כתובת,10867-3-94,דירה בבית קומות,4,רביעית,94,"965,000 ₪"
0,0,20/02/2017,ללא כתובת,10867-3-95,דירה בבית קומות,3,ראשונה,76,"890,000 ₪"
0,0,02/02/2017,ללא כתובת,10867-3-23,דירה,3,לא ידוע,76,"875,000 ₪"
0,0,01/02/2017,ללא כתובת,10867-3-96,דירה בבית קומות,3,רביעית,70,"875,000 ₪"
0,0,30/01/2017,ללא כתובת,10867-3-22,דירה,4,לא ידוע,93,"970,000 ₪"
0,0,30/01/2017,ללא כתובת,10867-3-97,דירה בבית קומות,3,רביעית,70,"875,000 ₪"
0,0,29/01/2017,ללא כתובת,10867-3-98,דירה בבית קומות,3,שניה,100,"875,000 ₪"
0,0,26/01/2017,ללא כתובת,10867-15-1,דירה בבית קומות,4,ראשונה,90,"1,100,000 ₪"
0,0,26/01/2017,ללא כתובת,10867-3-17,דירה בבית קומות,4,חמישית,93,"960,000 ₪"
0,0,26/01/2017,ללא כתובת,10867-3-16,דירה,3,לא ידוע,76,"890,000 ₪"
0,0,26/01/2017,ללא כתובת,10867-3-15,דירה,3,לא ידוע,76,"880,000 ₪"
0,0,26/01/2017,ללא כתובת,10867-3-18,דירת גן,4,לא ידוע,93,"1,100,000 ₪"
0,0,25/01/2017,ללא כתובת,10867-3-14,דירה,4,לא ידוע,93,"950,000 ₪"
0,0,24/01/2017,ללא כתובת,10867-3-13,דירה,3,לא ידוע,76,"885,000 ₪"
0,0,23/01/2017,ללא כתובת,10867-3-12,דירה בבית קומות,4,שלישית,93,"975,000 ₪"
0,0,22/01/2017,הנגב 27,10867-17-1,בניני ציבור,לא ידוע,ראשונה,210,"1,966,000 ₪"
0,0,22/01/2017,ללא כתובת,10867-3-11,דירה בבית קומות,4,ראשונה,93,"1,115,000 ₪"
0,0,19/01/2017,ללא כתובת,10867-3-9,דירה בבית קומות,4,רביעית,93,"965,000 ₪"
0,0,19/01/2017,ללא כתובת,10867-3-103,דירת גן,4,רביעית,100,"1,100,000 ₪"
0,0,18/01/2017,ללא כתובת,10867-3-7,דירה בבית קומות,4,רביעית,93,"975,000 ₪"
0,0,18/01/2017,ללא כתובת,10867-3-8,דירת גן,3,ראשונה,76,"990,000 ₪"
0,0,18/01/2017,ללא כתובת,10867-3-6,דירה,4,לא ידוע,93,"965,000 ₪"
0,0,17/01/2017,ללא כתובת,10867-3-5,דירה בבית קומות,3,שישית,76,"850,000 ₪"
0,0,16/01/2017,ללא כתובת,10867-3-4,דירה,4,לא ידוע,93,"975,000 ₪"
0,0,15/01/2017,ללא כתובת,10867-3-3,דירה בבית קומות,3,שניה,76,"875,000 ₪"
0,0,12/01/2017,ללא כתובת,10867-3-2,דירה בבית קומות,4,רביעית,93,"970,000 ₪"
2,1950,08/01/2017,מקור ברוך 3,11188-77-27,דירה בבית קומות,2,שניה,33.8,"600,000 ₪"
0,0,08/01/2017,ללא כתובת,10867-3-111,דירה בבית קומות,4,שלישית,94,"965,000 ₪"
0,0,05/01/2017,ללא כתובת,10867-3-112,דירה בבית קומות,4,ראשונה,94,"965,000 ₪"
0,0,12/12/2016,ללא כתובת,11188-9-2,דירה בבית קומות,5,שמינית,133,"2,180,000 ₪"
3,1950,11/12/2016,זבולון 15,10907-36-24,דירה בבית קומות,3,ראשונה,55,"490,000 ₪"
8,2007,08/12/2016,אהבת ישראל 12,11188-129-14,דירה בבית קומות,3,שישית,83.29,"980,000 ₪"
8,2007,19/03/2010,אהבת ישראל 12,11188-129-14,דירה בבית קומות,3,שישית,83.29,"600,000 ₪"
3,1960,29/11/2016,מקור ברוך 8,11188-98-15,דירה בבית קומות,3,שלישית,54.9,"820,000 ₪"
3,1960,21/03/2016,מקור ברוך 8,11188-98-15,דירה בבית קומות,3,שלישית,54.9,"800,000 ₪"
3,1950,27/11/2016,זבולון 15,10907-36-25,דירה בבית קומות,2,לא ידוע,25,"200,000 ₪"
0,0,09/10/2016,ללא כתובת,11188-9-1,דירה בבית קומות,5,שלישית,127,"1,870,000 ₪"
1,1990,23/08/2016,מקור ברוך 13,11188-144-1,דירה בבית קומות,4,לא ידוע,85,"550,000 ₪"
3,1960,04/08/2016,"האר""י 16",11188-116-10,דירה בבית קומות,2,קרקע,37.7,"600,000 ₪"
3,1960,16/06/2011,"האר""י 16",11188-116-10,דירה בבית קומות,2,קרקע,37.7,"305,000 ₪"
3,1970,30/06/2016,"האר""י 6",11188-118-22,דירה בבית קומות,3,שניה,76.3,"400,000 ₪"
3,1950,27/06/2016,זבולון 15,10907-36-26,דירה בבית קומות,1,לא ידוע,27,"160,000 ₪"
3,1960,07/06/2016,מקור ברוך 8,11188-98-6,דירה בבית קומות,3,ראשונה,55.1,"885,000 ₪"
22,1970,05/06/2016,הרב קניאל 11,10870-98-34,דירה בבית קומות,4,שישית,81.5,"1,000,000 ₪"
0,0,31/03/2016,ללא כתובת,10867-127-4,דירה בבית קומות,2,קרקע,50.08,"490,000 ₪"
0,0,28/01/1999,ללא כתובת,10867-127-4,דירה בבית קומות,2,קרקע,50.08,"365,000 ₪"
4,1970,08/02/2016,הרב קניאל 1,10870-99-8,דירה בבית קומות,4,שניה,78,"1,125,000 ₪"
8,2000,26/01/2016,אהבת ישראל 4,11188-1-9,דירה בבית קומות,4,ראשונה,85,"1,000,000 ₪"
8,2000,11/01/2016,אהבת ישראל 6,11188-1-8,דירה בבית קומות,6,שמינית,115,"1,450,000 ₪"
0,0,29/12/2015,ללא כתובת,10867-127-10,דירה בבית קומות,3,שלישית,50.08,"465,000 ₪"
0,0,10/04/2011,ללא כתובת,10867-127-10,דירה בבית קומות,3,שלישית,50.08,"297,000 ₪"
8,2010,15/12/2015,אהבת ישראל 14,11188-130-17,דירה בבית קומות,3,שמינית,82.6,"900,000 ₪"
8,2010,04/11/2010,אהבת ישראל 14,11188-130-17,דירה בבית קומות,3,שמינית,82.6,"590,000 ₪"
3,1960,26/11/2015,"האר""י 10",11188-117-11,דירה בבית קומות,3,ראשונה,75.3,"785,000 ₪"
3,1960,11/10/2015,"האר""י 10",11188-117-16,דירה בבית קומות,3,שלישית,75.3,"790,000 ₪"
0,0,08/10/2015,ללא כתובת,10867-127-5,דירה בבית קומות,2.5,ראשונה,50.08,"537,000 ₪"
0,0,06/07/2013,ללא כתובת,10867-127-5,דירה בבית קומות,2.5,ראשונה,50.08,"440,000 ₪"
0,0,14/09/2010,ללא כתובת,10867-127-5,דירה בבית קומות,2.5,ראשונה,50.08,"225,000 ₪"
6,2010,08/09/2015,אהבת ישראל 16,11188-131-5,דירה בבית קומות,4,שלישית,94.09,"1,100,000 ₪"
6,2010,25/08/2013,אהבת ישראל 16,11188-131-5,דירה בבית קומות,4,שלישית,94.09,"925,000 ₪"
8,2007,05/08/2015,אהבת ישראל 12,11188-129-11,דירה בבית קומות,4,חמישית,95.9,"1,073,000 ₪"
8,2007,05/04/2012,אהבת ישראל 12,11188-129-11,דירה בבית קומות,4,חמישית,95.9,"910,000 ₪"
3,1950,15/07/2015,זבולון 15,10907-36-16,דירה בבית קומות,2.5,ראשונה,57,"580,000 ₪"
8,2000,14/07/2015,אהבת ישראל 6,11188-1-7,דירה בבית קומות,6,שלישית,120,"1,100,000 ₪"
0,0,02/07/2015,ללא כתובת,11188-61-9,דירה בבית קומות,3,שניה,75,"930,000 ₪"
22,1970,01/07/2015,הרב קניאל 11,10870-98-110,דירה בבית קומות,3,שמונה עשרה,68.9,"725,000 ₪"
5,1968,22/06/2015,מקור ברוך 10,11188-99-19,דירה בבית קומות,5.5,שלישית,220.53,"2,200,000 ₪"
8,2007,18/06/2015,אהבת ישראל 12,11188-129-22,דירה בבית קומות,5,שמינית,124.27,"1,400,000 ₪"
8,2007,23/06/2004,אהבת ישראל 12,11188-129-22,דירה בבית קומות,5,שמינית,124.27,"932,000 ₪"
6,2010,10/06/2015,אהבת ישראל 16,11188-131-11,דירה בבית קומות,3,חמישית,81.91,"900,000 ₪"
3,1960,09/06/2015,מקור ברוך 8,11188-98-3,דירה בבית קומות,4,קרקע,70,"530,000 ₪"
3,1960,13/02/2012,מקור ברוך 8,11188-98-3,דירה בבית קומות,4,קרקע,70,"663,000 ₪"
3,1960,02/06/2015,מקור ברוך 8,11188-98-10,דירה בבית קומות,3,שניה,55.1,"840,000 ₪"
3,1960,06/01/2012,מקור ברוך 8,11188-98-10,דירה בבית קומות,3,שניה,55.1,"600,000 ₪"
3,1960,28/08/2002,מקור ברוך 8,11188-98-10,דירה בבית קומות,3,שניה,55.1,"479,000 ₪"
