קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
10,1980,19/03/2025,קאודרס 13,10804-53-19,דירה בבית קומות,3,רביעית,82.55,"735,000 ₪"
3,1960,06/03/2025,כל ישראל חברים 27,10803-18-44,דירה בבית קומות,3,ראשונה,45,"1,500,000 ₪"
17,2006,19/02/2025,אדמונד פלג 29,10804-76-205,דירה בבית קומות,5,קומה 2,130.36,"3,680,000 ₪"
4,1960,15/01/2025,אדמונד פלג 52,10804-6-25,דירה בבית קומות,3,שלישית,66.33,"1,500,000 ₪"
2,1950,06/01/2025,כל ישראל חברים 7,10803-12-9,דירה בבית קומות,3,ראשונה,56,"1,620,000 ₪"
2,1950,20/01/2021,כל ישראל חברים 7,10803-12-9,דירה בבית קומות,3,ראשונה,56,"1,350,000 ₪"
2,1950,12/07/2016,כל ישראל חברים 7,10803-12-9,דירה בבית קומות,3,ראשונה,56,"1,330,000 ₪"
2,1950,30/07/1999,כל ישראל חברים 7,10803-12-9,דירה בבית קומות,3,ראשונה,56,"507,000 ₪"
5,1970,03/01/2025,טשרניחובסקי 57,10804-87-7,דירה בבית קומות,4,שלישית,67.1,"1,440,000 ₪"
5,1970,29/10/2019,טשרניחובסקי 57,10804-87-7,דירה בבית קומות,4,שלישית,67.1,"940,000 ₪"
3,1960,31/12/2024,כל ישראל חברים 27,10803-18-31,דירה בבית קומות,3,שניה,50,"1,995,000 ₪"
3,1960,30/01/2011,כל ישראל חברים 27,10803-18-31,דירה בבית קומות,3,שניה,50,"1,100,000 ₪"
3,1960,26/08/2003,כל ישראל חברים 27,10803-18-31,דירה בבית קומות,3,שניה,50,"533,000 ₪"
2,1989,24/11/2024,אביגדור המאירי 3,10802-110-7,דירה בבית קומות,5,קרקע,111.64,"2,750,000 ₪"
10,1980,20/11/2024,קאודרס 13,10804-53-32,דירה בבית קומות,5,שמינית,108.3,"1,939,300 ₪"
10,1980,14/11/2024,קאודרס 15,10804-105-28,דירה בבית קומות,4,שביעית,102.9,"2,300,000 ₪"
4,1960,08/11/2024,אדמונד פלג 28,10804-3-13,דירה בבית קומות,3,שלישית,54.89,"1,300,000 ₪"
16,1995,06/11/2024,יצחק נדב 5,10802-185-29,דירה בבית קומות,4,שביעית,93.1,"1,350,000 ₪"
2,1990,04/11/2024,המאירי אביגדור 2,10802-175-6,דירה בבית קומות,5,שניה,111.4,"2,670,000 ₪"
16,1980,14/10/2024,קאודרס 3,10804-74-85,דירה בבית קומות,4,ראשונה,101.72,"1,625,000 ₪"
16,1980,02/02/2011,קאודרס 3,10804-74-85,דירה בבית קומות,4,ראשונה,101.72,"1,000,000 ₪"
4,1970,08/10/2024,אמיל זולא 38,10804-34-1,דירה בבית קומות,4,ראשונה,76.57,"1,915,000 ₪"
7,1970,29/09/2024,סטפן וייז 1,10804-38-53,דירה בבית קומות,4,חמישית,97.01,"1,850,000 ₪"
7,1970,25/08/2014,סטפן וייז 1,10804-38-53,דירה בבית קומות,4,חמישית,97.01,"1,065,000 ₪"
4,1970,19/09/2024,אמיל זולא 38,10804-34-14,דירה בבית קומות,5,"שלישית , רביעית",136.64,"2,625,000 ₪"
0,1990,10/09/2024,טשרניחובסקי 35,10804-77-1,חנות,לא ידוע,לא ידוע,300,"2,484,000 ₪"
7,1970,28/08/2024,טשרניחובסקי 65,10804-89-45,דירה בבית קומות,3,שביעית,60.5,"1,350,000 ₪"
16,1980,28/08/2024,קאודרס 3,10804-74-119,דירה בבית קומות,4,שמינית,94.12,"2,025,000 ₪"
17,2006,07/08/2024,טשרניחובסקי 43,10804-76-91,דירה בבית קומות,3,קומה 10,84.4,"1,900,000 ₪"
10,1980,10/07/2024,קאודרס 15,10804-105-20,דירה בבית קומות,4,חמישית,102.9,"1,767,600 ₪"
6,1960,05/07/2024,אדמונד פלג 10,10804-97-12,דירה בבית קומות,4,ראשונה ושניה,99.1,"1,300,000 ₪"
3,1960,26/06/2024,כל ישראל חברים 27,10803-18-26,דירה בבית קומות,3,ראשונה,45,"1,650,000 ₪"
2,1950,23/06/2024,כל ישראל חברים 45,10803-21-12,דירה בבית קומות,1,ראשונה,23.65,"540,000 ₪"
2,1950,16/06/2024,כל ישראל חברים 45,10803-21-33,דירה בבית קומות,1,שניה,23.24,"470,000 ₪"
2,1950,06/06/2024,אמיל זולא 36,10803-22-30,דירה בבית קומות,3,ראשונה,56,"1,240,000 ₪"
2,1950,25/10/2018,אמיל זולא 36,10803-22-30,דירה בבית קומות,3,ראשונה,56,"890,000 ₪"
7,1970,02/06/2024,סטפן וייז 1,10804-38-50,דירה בבית קומות,4,רביעית,86.92,"1,250,000 ₪"
4,1960,23/05/2024,אדמונד פלג 58,10804-6-27,דירה בבית קומות,4,רביעית,66.33,"1,425,000 ₪"
4,1960,31/03/2021,אדמונד פלג 58,10804-6-27,דירה בבית קומות,4,רביעית,66.33,"1,220,000 ₪"
4,1960,09/09/2015,אדמונד פלג 58,10804-6-27,דירה בבית קומות,4,רביעית,66.33,"1,000,000 ₪"
4,1960,16/03/2006,אדמונד פלג 58,10804-6-27,דירה בבית קומות,4,רביעית,66.33,"492,000 ₪"
4,1980,22/05/2024,בית לחם 99,10804-35-14,דירה בבית קומות,4,שלישית,116.97,"2,525,000 ₪"
2,1950,20/05/2024,כל ישראל חברים 45,10803-21-30,דירה בבית קומות,1,שניה,23.65,"540,000 ₪"
7,1970,15/05/2024,טשרניחובסקי 61,10804-88-15,דירה בבית קומות,4,שישית,73.97,"1,350,000 ₪"
7,1970,07/08/2009,טשרניחובסקי 61,10804-88-15,דירה בבית קומות,4,שישית,73.97,"530,000 ₪"
7,1970,14/02/2000,טשרניחובסקי 61,10804-88-15,דירה בבית קומות,4,שישית,73.97,"526,000 ₪"
10,1980,10/05/2024,קאודרס 13,10804-53-31,דירה בבית קומות,4,שביעית,79.78,"1,700,000 ₪"
2,1960,14/04/2024,אמיל זולא 8,10803-24-2,דירה בבית קומות,2,קרקע,50,"160,000 ₪"
3,1960,11/04/2024,כל ישראל חברים 27,10803-18-47,דירה בבית קומות,3,ראשונה,50,"1,860,000 ₪"
3,1960,26/09/2019,כל ישראל חברים 27,10803-18-47,דירה בבית קומות,3,ראשונה,50,"1,550,000 ₪"
3,1960,19/02/2015,כל ישראל חברים 27,10803-18-47,דירה בבית קומות,3,ראשונה,50,"839,000 ₪"
2,1950,07/04/2024,כל ישראל חברים 45,10803-21-32,דירה בבית קומות,1,שניה,21.9,"520,000 ₪"
3,1982,02/04/2024,קאודרס 1,10804-74-5,דירה בבית קומות,4,שניה,101.09,"1,980,000 ₪"
16,1980,28/03/2024,קאודרס 3,10804-74-9,דירה בבית קומות,4,שניה,101.79,"302,000 ₪"
4,1960,26/03/2024,אדמונד פלג 36,10804-4-37,דירה בבית קומות,3.5,שלישית,66.33,"1,500,000 ₪"
4,1960,05/04/2016,אדמונד פלג 36,10804-4-37,דירה בבית קומות,3.5,שלישית,66.33,"1,100,000 ₪"
4,1960,01/05/2009,אדמונד פלג 36,10804-4-37,דירה בבית קומות,3.5,שלישית,66.33,"610,000 ₪"
4,1960,09/03/2006,אדמונד פלג 36,10804-4-37,דירה בבית קומות,3.5,שלישית,66.33,"563,000 ₪"
2,1990,20/03/2024,סטפן וייז 25,10804-72-2,דירה בבית קומות,6,קרקע+ראשונה,151.54,"2,830,000 ₪"
7,1970,04/03/2024,סטפן וייז 1,10804-38-67,דירה בבית קומות,6,שישית,106.7,"3,000,000 ₪"
7,1970,25/02/2024,טשרניחובסקי 65,10804-89-25,דירה בבית קומות,3,שניה,60.5,"1,310,000 ₪"
2,1950,13/02/2024,אמיל זולא 20,10803-23-32,דירה בבית קומות,2,שניה,50,"1,360,000 ₪"
2,1950,18/09/2019,אמיל זולא 20,10803-23-32,דירה בבית קומות,2,שניה,50,"770,000 ₪"
7,1970,22/01/2024,סטפן וייז 1,10804-38-13,דירה בבית קומות,4,ראשונה,86.92,"1,600,000 ₪"
5,1970,27/11/2023,טשרניחובסקי 55,10804-86-5,דירה בבית קומות,4,שניה,88.79,"1,570,000 ₪"
5,1970,02/01/2014,טשרניחובסקי 55,10804-86-5,דירה בבית קומות,4,שניה,88.79,"1,225,000 ₪"
4,1960,14/09/2023,אדמונד פלג 36,10804-4-35,דירה בבית קומות,4,שניה,66.33,"1,400,000 ₪"
4,1960,23/08/2021,אדמונד פלג 36,10804-4-35,דירה בבית קומות,4,שניה,66.33,"1,120,000 ₪"
4,1960,15/04/1999,אדמונד פלג 36,10804-4-35,דירה בבית קומות,4,שניה,66.33,"645,000 ₪"
2,1960,06/09/2023,אמיל זולא 8,10803-24-38,דירה בבית קומות,3,קרקע,80.15,"1,580,000 ₪"
2,1960,28/06/2018,אמיל זולא 8,10803-24-38,דירה בבית קומות,3,קרקע,80.15,"1,009,000 ₪"
2,1960,12/05/2008,אמיל זולא 8,10803-24-38,דירה בבית קומות,3,קרקע,80.15,"430,000 ₪"
4,1960,13/08/2023,אדמונד פלג 48,10804-5-24,דירה בבית קומות,3,רביעית,66.33,"1,270,000 ₪"
4,1960,28/07/2016,אדמונד פלג 48,10804-5-24,דירה בבית קומות,3,רביעית,66.33,"1,050,000 ₪"
4,1960,25/08/2011,אדמונד פלג 48,10804-5-24,דירה בבית קומות,3,רביעית,66.33,"680,000 ₪"
4,1960,28/12/2004,אדמונד פלג 48,10804-5-24,דירה בבית קומות,3,רביעית,66.33,"392,000 ₪"
3,1960,09/08/2023,כל ישראל חברים 27,10803-18-23,דירה בבית קומות,3,קרקע,45,"1,760,000 ₪"
3,1960,22/11/2012,כל ישראל חברים 27,10803-18-23,דירה בבית קומות,3,קרקע,45,"650,000 ₪"
5,1980,03/08/2023,קאודרס 6,10804-61-4,דירה בבית קומות,6,שלישית ורביעית+מחסן,150.74,"2,500,000 ₪"
5,1980,15/10/2008,קאודרס 6,10804-61-4,דירה בבית קומות,6,שלישית ורביעית+מחסן,150.74,"1,325,000 ₪"
2,1960,30/07/2023,כל ישראל חברים 13,10803-11-47,דירה בבית קומות,3,ראשונה,50,"970,000 ₪"
2,1950,26/07/2023,כל ישראל חברים 45,10803-21-23,דירה בבית קומות,1,ראשונה,23.24,"465,000 ₪"
2,1950,27/06/2023,אמיל זולא 14,10803-23-12,דירה בבית קומות,4,ראשונה,82,"1,500,000 ₪"
2,1950,22/07/2019,אמיל זולא 14,10803-23-12,דירה בבית קומות,4,ראשונה,82,"1,200,000 ₪"
5,1970,22/06/2023,טשרניחובסקי 57,10804-87-6,דירה בבית קומות,4,שניה,67.1,"1,400,000 ₪"
5,1970,14/09/2011,טשרניחובסקי 57,10804-87-6,דירה בבית קומות,4,שניה,67.1,"660,000 ₪"
17,2006,12/06/2023,טשרניחובסקי 43,10804-76-4,דירה בבית קומות,3,קומה 1,82.5,"1,676,700 ₪"
10,1980,12/06/2023,קאודרס 17,10804-52-36,דירה בבית קומות,4,תשיעית,116.73,"1,830,000 ₪"
4,1980,30/05/2023,בית לחם 99,10804-35-1,דירה בבית קומות,4,קרקע,72.08,"2,100,000 ₪"
2,2005,10/05/2023,אביגדור המאירי 10,10802-170-8,דירה בבית קומות,6,ראשונה,110,"2,000,000 ₪"
5,1970,30/04/2023,טשרניחובסקי 59,10804-87-33,דירה בבית קומות,3.5,רביעית,67.1,"1,200,000 ₪"
5,1970,29/05/2013,טשרניחובסקי 59,10804-87-33,דירה בבית קומות,3.5,רביעית,67.1,"885,000 ₪"
5,1970,12/04/2010,טשרניחובסקי 59,10804-87-33,דירה בבית קומות,3.5,רביעית,67.1,"549,000 ₪"
2,1983,28/04/2023,סטפן וייז 37,10804-66-2,דירה בבית קומות,5,קרקע+ראשונה,151.1,"2,950,000 ₪"
7,1970,20/04/2023,סטפן וייז 1,10804-38-34,דירה בבית קומות,4,שלישית,86.92,"1,400,000 ₪"
2,1950,16/04/2023,כל ישראל חברים 45,10803-21-37,דירה בבית קומות,1,שניה,23.24,"500,000 ₪"
2,1950,16/04/2023,כל ישראל חברים 45,10803-21-17,דירה בבית קומות,1,ראשונה,22.65,"530,000 ₪"
7,1970,13/04/2023,טשרניחובסקי 65,10804-89-31,דירה בבית קומות,3,רביעית,60.5,"1,300,000 ₪"
7,1970,03/09/2007,טשרניחובסקי 65,10804-89-31,דירה בבית קומות,3,רביעית,60.5,"425,000 ₪"
7,1970,03/04/2023,טשרניחובסקי 65,10804-89-35,דירה בבית קומות,3,חמישית,60.5,"1,250,000 ₪"
4,1970,26/03/2023,אמיל זולא 38,10804-34-5,דירה בבית קומות,4,שניה,114.22,"2,450,000 ₪"
19,2004,23/03/2023,טשרניחובסקי 41,10804-76-128,דירה בבית קומות,4,קומה 3,97.48,"1,810,000 ₪"
2,1970,22/03/2023,אדמונד פלג 23,10804-28-4,דירה בבית קומות,4,ראשונה,94.83,"1,740,000 ₪"
2,1970,28/08/2009,אדמונד פלג 23,10804-28-4,דירה בבית קומות,4,ראשונה,94.83,"840,000 ₪"
2,1980,19/03/2023,בית לחם 91,10804-37-8,דירה בבית קומות,5,קרקע ראשונה ושניה,191.8,"3,700,000 ₪"
2,1980,15/04/2008,בית לחם 91,10804-37-8,דירה בבית קומות,5,קרקע ראשונה ושניה,191.8,"1,330,000 ₪"
10,1980,14/03/2023,קאודרס 15,10804-105-26,דירה בבית קומות,3,שביעית,76.8,"1,420,000 ₪"
4,1960,09/03/2023,אדמונד פלג 50,10804-6-34,דירה בבית קומות,3,שלישית,66.33,"1,260,000 ₪"
4,1960,17/02/2022,אדמונד פלג 50,10804-6-34,דירה בבית קומות,3,שלישית,66.33,"1,148,000 ₪"
5,1970,02/03/2023,טשרניחובסקי 55,10804-86-18,דירה בבית קומות,4,חמישית,88.79,"1,450,000 ₪"
1,1960,14/02/2023,פסטר לואי 2,10803-64-1,דירה בבית קומות,4,קרקע,92.5,"1,650,000 ₪"
7,1970,23/01/2023,טשרניחובסקי 61,10804-88-4,דירה בבית קומות,3,שלישית,73.97,"1,480,000 ₪"
7,1970,07/05/1999,טשרניחובסקי 61,10804-88-4,דירה בבית קומות,3,שלישית,73.97,"634,000 ₪"
16,1980,19/01/2023,קאודרס 3,10804-74-112,דירה בבית קומות,4,שישית,94.63,"1,777,700 ₪"
4,1960,11/01/2023,אדמונד פלג 36,10804-4-1,דירה בבית קומות,3,ראשונה,52.34,"1,640,000 ₪"
4,1960,01/06/2003,אדמונד פלג 36,10804-4-1,דירה בבית קומות,3,ראשונה,52.34,"620,000 ₪"
4,1960,05/01/2023,אדמונד פלג 52,10804-6-29,דירה בבית קומות,3,ראשונה,66.33,"1,260,000 ₪"
4,1960,25/12/2018,אדמונד פלג 52,10804-6-29,דירה בבית קומות,3,ראשונה,66.33,"912,000 ₪"
2,2005,22/12/2022,אביגדור המאירי 10,10802-170-7,דירה בבית קומות,5,קרקע,112,"3,050,000 ₪"
16,1980,11/12/2022,קאודרס 3,10804-74-11,דירה בבית קומות,5,שלישית ורביעית,126.71,"900,000 ₪"
7,1970,04/12/2022,טשרניחובסקי 65,10804-89-44,דירה בבית קומות,3,שביעית,60.5,"1,320,000 ₪"
7,1970,09/09/2012,טשרניחובסקי 65,10804-89-44,דירה בבית קומות,3,שביעית,60.5,"765,000 ₪"
7,1970,26/10/2008,טשרניחובסקי 65,10804-89-44,דירה בבית קומות,3,שביעית,60.5,"410,000 ₪"
16,1995,29/11/2022,יצחק נדב 5,10802-185-13,דירה בבית קומות,4,שלישית,93.15,"1,600,000 ₪"
17,2006,27/11/2022,טשרניחובסקי 43,10804-76-48,דירה בבית קומות,3,קומה 12,82.8,"1,750,000 ₪"
4,1984,27/11/2022,בית לחם 95,10804-36-18,דירה בבית קומות,5,חמישית,129.43,"3,200,000 ₪"
0,1960,10/11/2022,לואי פסטר 6,10803-65-1,דירה בבית קומות,7,"קרקע,ראשונה",103,"1,546,875 ₪"
4,1960,06/11/2022,אדמונד פלג 42,10804-5-3,דירה בבית קומות,3,שניה,54.89,"1,100,000 ₪"
4,1960,30/08/2016,אדמונד פלג 42,10804-5-3,דירה בבית קומות,3,שניה,54.89,"900,000 ₪"
2,1960,02/11/2022,כל ישראל חברים 13,10803-11-53,דירה בבית קומות,3,שניה,50,"1,235,000 ₪"
2,1960,16/08/2020,כל ישראל חברים 13,10803-11-53,דירה בבית קומות,3,שניה,50,"920,000 ₪"
2,1960,28/05/2011,כל ישראל חברים 13,10803-11-53,דירה בבית קומות,3,שניה,50,"725,000 ₪"
3,1999,30/10/2022,סטפן וייז 41,10804-64-11,דירה בבית קומות,5,ראשונה,109.25,"2,600,000 ₪"
19,2004,19/10/2022,טשרניחובסקי 41,10804-76-172,דירה בבית קומות,4,קומה 14,95.58,"2,150,000 ₪"
16,1995,25/09/2022,יצחק נדב 5,10802-185-36,דירה בבית קומות,4,תשיעית,90.4,"1,940,000 ₪"
3,1960,16/09/2022,כל ישראל חברים 27,10803-18-15,דירה בבית קומות,3,שניה,45,"1,000,000 ₪"
7,1970,08/09/2022,סטפן וייז 3,10804-38-95,דירה בבית קומות,4,שישית,106.37,"1,575,000 ₪"
7,1970,21/05/2013,סטפן וייז 3,10804-38-95,דירה בבית קומות,4,שישית,106.37,"1,220,000 ₪"
3,1999,31/08/2022,סטפן וייז 41,10804-64-10,דירה בבית קומות,5,ראשונה,109.25,"2,550,000 ₪"
3,1999,15/12/2010,סטפן וייז 41,10804-64-10,דירה בבית קומות,5,ראשונה,109.25,"2,000,000 ₪"
3,1999,23/05/2000,סטפן וייז 41,10804-64-10,דירה בבית קומות,5,ראשונה,109.25,"1,133,000 ₪"
3,1960,22/07/2022,אמיל זולא 30,10803-22-7,דירה בבית קומות,2,ראשונה,50,"1,230,000 ₪"
7,1970,13/07/2022,סטפן וייז 1,10804-38-22,דירה בבית קומות,4,שניה,100.7,"1,480,000 ₪"
4,1960,03/07/2022,אדמונד פלג 42,10804-5-40,דירה בבית קומות,3,רביעית,66.33,"1,230,000 ₪"
3,1960,29/06/2022,כל ישראל חברים 27,10803-18-4,דירה בבית קומות,3,קרקע,45,"1,250,000 ₪"
3,1960,03/08/2016,כל ישראל חברים 27,10803-18-4,דירה בבית קומות,3,קרקע,45,"895,000 ₪"
2,1993,27/06/2022,אביגדור המאירי 28,10802-184-6,דירה בבית קומות,5,שניה,111.4,"391,000 ₪"
4,1960,14/06/2022,אדמונד פלג 52,10804-6-24,דירה בבית קומות,3,שניה,66.33,"1,660,000 ₪"
4,1960,31/07/2001,אדמונד פלג 52,10804-6-24,דירה בבית קומות,3,שניה,66.33,"492,000 ₪"
4,1960,02/06/2022,אדמונד פלג 36,10804-4-23,דירה בבית קומות,4,רביעית,66.33,"1,110,000 ₪"
4,1960,18/06/2017,אדמונד פלג 36,10804-4-23,דירה בבית קומות,4,רביעית,66.33,"880,000 ₪"
4,1960,11/02/2010,אדמונד פלג 36,10804-4-23,דירה בבית קומות,4,רביעית,66.33,"545,000 ₪"
16,1980,28/04/2022,קאודרס 3,10804-74-86,דירה בבית קומות,4,שניה,103.29,"1,650,000 ₪"
16,1980,31/12/2006,קאודרס 3,10804-74-86,דירה בבית קומות,4,שניה,103.29,"783,000 ₪"
10,1980,09/04/2022,קאודרס 15,10804-105-8,דירה בבית קומות,4,שניה,102.9,"1,840,000 ₪"
10,1980,30/11/2014,קאודרס 15,10804-105-8,דירה בבית קומות,4,שניה,102.9,"1,450,000 ₪"
5,1970,07/04/2022,טשרניחובסקי 55,10804-86-13,דירה בבית קומות,4,רביעית,88.79,"1,430,000 ₪"
16,1980,04/04/2022,קאודרס 3,10804-74-40,דירה בבית קומות,5,תשיעית ועשירית,111.68,"3,075,000 ₪"
16,1980,29/06/2015,קאודרס 3,10804-74-40,דירה בבית קומות,5,תשיעית ועשירית,111.68,"2,100,000 ₪"
16,1980,31/03/2022,קאודרס 3,10804-74-45,דירה בבית קומות,4,שניה,93.52,"1,620,000 ₪"
16,1980,24/12/2009,קאודרס 3,10804-74-45,דירה בבית קומות,4,שניה,93.52,"965,000 ₪"
16,1980,31/03/2022,קאודרס 3,10804-74-70,דירה בבית קומות,5,שישית ושביעית,115.7,"2,300,000 ₪"
2,1983,20/03/2022,סטפן וייז 37,10804-66-4,דירה בבית קומות,5,שניה,130.31,"3,350,000 ₪"
10,1980,17/03/2022,קאודרס 15,10804-105-1,דירה בבית קומות,4,קרקע,80.95,"1,750,000 ₪"
10,1980,08/03/2022,קאודרס 15,10804-105-12,דירה בבית קומות,4,שלישית,102.9,"1,850,000 ₪"
10,1980,31/08/2015,קאודרס 15,10804-105-12,דירה בבית קומות,4,שלישית,102.9,"1,440,000 ₪"
7,1970,28/02/2022,סטפן וייז 3,10804-38-75,דירה בבית קומות,4,שניה,100.7,"1,385,000 ₪"
17,2006,24/02/2022,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"3,300,000 ₪"
17,2006,06/06/2011,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"2,265,000 ₪"
17,2006,28/05/2009,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"1,210,000 ₪"
17,2006,19/02/2009,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"1,499,000 ₪"
17,2006,07/08/2007,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"850,000 ₪"
17,2006,31/01/2007,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"1,275,000 ₪"
17,2006,26/06/2006,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"1,244,000 ₪"
17,2006,07/02/2006,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"1,140,000 ₪"
17,2006,29/03/2005,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"1,350,000 ₪"
17,2006,24/03/2005,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"1,245,000 ₪"
17,2006,16/03/2005,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"926,000 ₪"
17,2006,16/03/2005,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"900,000 ₪"
17,2006,16/03/2005,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"930,000 ₪"
17,2006,22/12/2004,טשרניחובסקי 41,10804-76-3,דירה בבית קומות,6,קומה 1,102.6,"927,000 ₪"
2,1970,23/02/2022,כל ישראל חברים 19,10803-11-27,דירה בבית קומות,3,ראשונה,50,"1,400,000 ₪"
2,1970,25/10/2009,כל ישראל חברים 19,10803-11-27,דירה בבית קומות,3,ראשונה,50,"400,000 ₪"
3,1960,16/02/2022,כל ישראל חברים 27,10803-18-17,דירה בבית קומות,3,שניה,45,"1,050,000 ₪"
3,1960,08/11/2005,כל ישראל חברים 27,10803-18-17,דירה בבית קומות,3,שניה,45,"522,000 ₪"
11,1987,08/02/2022,סטפן וייז 19,10804-40-21,דירה בבית קומות,4,שביעית,113.8,"1,920,000 ₪"
11,1987,21/07/2017,סטפן וייז 19,10804-40-21,דירה בבית קומות,4,שביעית,113.8,"1,600,000 ₪"
10,1980,04/02/2022,קאודרס 13,10804-53-24,דירה בבית קומות,5,שישית,116.25,"2,260,000 ₪"
10,1980,08/05/2016,קאודרס 13,10804-53-24,דירה בבית קומות,5,שישית,116.25,"1,940,000 ₪"
17,2006,03/02/2022,טשרניחובסקי 43,10804-76-59,דירה בבית קומות,3,קומה 2,83.95,"795,000 ₪"
5,1984,25/01/2022,קאודרס 14,10804-57-1,דירה בבית קומות,4,ראשונה,113.52,"2,640,000 ₪"
5,1984,18/06/2009,קאודרס 14,10804-57-1,דירה בבית קומות,4,ראשונה,113.52,"1,340,000 ₪"
6,1960,22/01/2022,אדמונד פלג 10,10804-97-41,דירה בבית קומות,3,רביעית,75.62,"1,000,000 ₪"
3,1960,19/01/2022,כל ישראל חברים 27,10803-18-20,דירה בבית קומות,3,קרקע,45,"1,410,000 ₪"
3,1960,14/10/1999,כל ישראל חברים 27,10803-18-20,דירה בבית קומות,3,קרקע,45,"543,000 ₪"
2,1989,19/01/2022,אביגדור המאירי 3,10802-110-8,דירה בבית קומות,5,ראשונה,112,"2,200,000 ₪"
2,1970,16/01/2022,אדמונד פלג 23,10804-28-2,דירה בבית קומות,4,קרקע,113.15,"2,150,000 ₪"
7,1970,04/01/2022,סטפן וייז 3,10804-38-97,דירה בבית קומות,4,שישית,86.92,"1,470,000 ₪"
7,1970,03/06/2009,סטפן וייז 3,10804-38-97,דירה בבית קומות,4,שישית,86.92,"560,000 ₪"
7,1970,28/12/2021,סטפן וייז 3,10804-38-99,דירה בבית קומות,5,שביעית,102.65,"2,700,000 ₪"
7,1970,15/07/2015,סטפן וייז 3,10804-38-99,דירה בבית קומות,5,שביעית,102.65,"1,350,000 ₪"
17,2006,27/12/2021,טשרניחובסקי 43,10804-76-114,דירה בבית קומות,3,קומה 16,102,"2,075,000 ₪"
7,1970,27/12/2021,סטפן וייז 1,10804-38-55,דירה בבית קומות,4,חמישית,86.92,"1,400,000 ₪"
7,1970,20/05/2014,סטפן וייז 1,10804-38-55,דירה בבית קומות,4,חמישית,86.92,"1,260,000 ₪"
7,1970,06/03/2008,סטפן וייז 1,10804-38-55,דירה בבית קומות,4,חמישית,86.92,"565,000 ₪"
7,1970,19/03/1998,סטפן וייז 1,10804-38-55,דירה בבית קומות,4,חמישית,86.92,"619,000 ₪"
7,1970,23/12/2021,סטפן וייז 1,10804-38-51,דירה בבית קומות,3,רביעית,106.3,"1,460,000 ₪"
7,1970,04/12/2015,סטפן וייז 1,10804-38-51,דירה בבית קומות,3,רביעית,106.3,"1,170,000 ₪"
3,1960,21/12/2021,אמיל זולא 3,10803-53-12,דירה בבית קומות,3,שלישית,53,"1,120,000 ₪"
3,1960,30/11/2011,אמיל זולא 3,10803-53-12,דירה בבית קומות,3,שלישית,53,"800,000 ₪"
3,1960,17/12/2001,אמיל זולא 3,10803-53-12,דירה בבית קומות,3,שלישית,53,"548,000 ₪"
3,1960,26/05/1998,אמיל זולא 3,10803-53-12,דירה בבית קומות,3,שלישית,53,"454,000 ₪"
7,1970,09/12/2021,סטפן וייז 1,10804-38-31,דירה בבית קומות,4,שלישית,97.01,"1,200,000 ₪"
16,1980,21/11/2021,קאודרס 3,10804-74-15,דירה בבית קומות,4,שלישית,101.71,"1,450,000 ₪"
10,1980,19/11/2021,קאודרס 13,10804-53-26,דירה בבית קומות,4,שישית,86.77,"1,630,000 ₪"
10,1980,01/03/2019,קאודרס 13,10804-53-26,דירה בבית קומות,4,שישית,86.77,"1,614,000 ₪"
10,1980,01/12/2016,קאודרס 13,10804-53-26,דירה בבית קומות,4,שישית,86.77,"1,530,000 ₪"
10,1980,15/04/2008,קאודרס 13,10804-53-26,דירה בבית קומות,4,שישית,86.77,"710,000 ₪"
2,1970,18/11/2021,סטפן וייז 29,10804-70-1,דירה בבית קומות,5,קרקע וראשונה,130.2,"2,390,000 ₪"
2,1970,13/06/2016,סטפן וייז 29,10804-70-1,דירה בבית קומות,5,קרקע וראשונה,130.2,"280,000 ₪"
4,1960,04/11/2021,אדמונד פלג 28,10804-3-22,דירה בבית קומות,4,שלישית,66.33,"1,435,000 ₪"
4,1960,09/11/2010,אדמונד פלג 28,10804-3-22,דירה בבית קומות,4,שלישית,66.33,"825,000 ₪"
4,1960,01/05/2006,אדמונד פלג 28,10804-3-22,דירה בבית קומות,4,שלישית,66.33,"524,000 ₪"
2,1960,22/10/2021,אמיל זולא 7,10803-55-9,דירה בבית קומות,3,שניה,52,"1,200,000 ₪"
