קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
0,0,17/07/2013,ללא כתובת,11201-196-92,דירה,2,לא ידוע,32,"675,000 ₪"
0,0,03/07/2013,ללא כתובת,11201-196-89,דירה בבית קומות,2,לא ידוע,34,"670,000 ₪"
0,0,03/07/2013,ללא כתובת,11201-196-91,דירה בבית קומות,2.5,שלישית,71,"1,050,000 ₪"
0,0,03/07/2013,ללא כתובת,11201-196-88,דירה בבית קומות,2,שלישית,42,"595,000 ₪"
0,0,03/07/2013,ללא כתובת,11201-196-142,דירה בבית קומות,2,רביעית,65,"696,000 ₪"
0,0,03/07/2013,ללא כתובת,11201-196-90,דירה בבית קומות,2,שלישית,54,"810,000 ₪"
0,0,02/07/2013,ללא כתובת,11201-196-87,דירה,2,לא ידוע,43,"696,000 ₪"
3,1950,30/06/2013,"אז""ר 3",11200-277-18,דירה בבית קומות,2.5,שלישית,49.5,"600,000 ₪"
1,1960,19/06/2013,רות הכהן 16,11200-69-2,בניני ציבור,לא ידוע,ראשונה,799,"6,000,000 ₪"
0,0,18/06/2013,ללא כתובת,11201-196-86,דירה בבית קומות,2.5,שלישית,50,"897,000 ₪"
0,0,11/06/2013,ללא כתובת,11201-196-85,דירה בבית קומות,2,שלישית,42,"595,000 ₪"
3,1950,29/05/2013,ברל כצנלסון 40,11200-272-8,דירה בבית קומות,2.5,ראשונה,37,"710,000 ₪"
3,1950,04/05/2009,ברל כצנלסון 40,11200-272-8,דירה בבית קומות,2.5,ראשונה,37,"440,000 ₪"
2,1950,28/05/2013,ברל כצנלסון 32,11200-280-2,דירה בבית קומות,3,קרקע,52.5,"583,000 ₪"
0,0,23/05/2013,ללא כתובת,11201-196-84,דירה בבית קומות,2,לא ידוע,43,"710,000 ₪"
0,0,21/05/2013,ללא כתובת,11201-196-83,דירה בבית קומות,2,שלישית,65,"950,000 ₪"
0,0,20/05/2013,ללא כתובת,11201-196-152,דירה בבית קומות,1,לא ידוע,30,"420,000 ₪"
0,0,19/05/2013,ללא כתובת,11201-196-82,דירה,1,לא ידוע,24,"420,000 ₪"
0,0,16/05/2013,ללא כתובת,11201-196-153,דירה בבית קומות,2,ראשונה,65,"750,000 ₪"
0,0,16/05/2013,ללא כתובת,11201-196-81,דירה בבית קומות,2,שלישית,57,"950,000 ₪"
0,0,16/05/2013,ללא כתובת,11201-196-78,דירה בבית קומות,1,לא ידוע,24,"450,000 ₪"
0,0,16/05/2013,ללא כתובת,11201-196-79,דירה בבית קומות,2,ראשונה,39,"650,000 ₪"
0,0,16/05/2013,ללא כתובת,11201-196-80,דירה בבית קומות,2.5,שלישית,64,"890,000 ₪"
0,0,15/05/2013,ללא כתובת,11201-196-77,דירה,2,לא ידוע,48,"750,000 ₪"
0,0,15/05/2013,ללא כתובת,11201-196-76,דירה,2,לא ידוע,43,"710,000 ₪"
0,0,12/05/2013,ללא כתובת,11201-196-159,דירה בבית קומות,2,ראשונה,50,"590,000 ₪"
1,1950,12/05/2013,שלום עליכם 2,11201-76-11,דירה בבית קומות,3,שניה,82,"810,000 ₪"
0,0,12/05/2013,ללא כתובת,11201-196-75,דירה בבית קומות,2,שלישית,56,"800,000 ₪"
0,0,11/05/2013,ללא כתובת,11201-196-74,דירה,2,לא ידוע,33,"590,000 ₪"
0,0,09/05/2013,ללא כתובת,11201-196-161,דירה בבית קומות,2,שניה,50,"650,000 ₪"
0,0,09/05/2013,ללא כתובת,11201-196-73,דירה בבית קומות,2,שניה,34,"590,000 ₪"
3,1950,09/05/2013,"אד""ם הכהן 9",11201-192-12,דירה בבית קומות,4,שלישית,80,"910,000 ₪"
0,0,08/05/2013,ללא כתובת,11201-196-72,דירה,2,לא ידוע,30,"650,000 ₪"
0,0,07/05/2013,ללא כתובת,11201-196-71,דירה בבית קומות,2,לא ידוע,43,"690,000 ₪"
0,0,07/05/2013,ללא כתובת,11201-196-164,דירה בבית קומות,2,ראשונה,50,"590,000 ₪"
0,0,06/05/2013,ללא כתובת,11201-196-70,דירה,2,לא ידוע,34,"590,000 ₪"
0,0,05/05/2013,ללא כתובת,11201-196-69,דירה בבית קומות,2,שלישית,61,"800,000 ₪"
