קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
3,1993,23/04/2023,פרויד 8,10785-128-2,דירה בבית קומות,5,רביעית,153,"1,600,000 ₪"
0,0,10/04/2023,ללא כתובת,10682-7-4,מגורים,לא ידוע,לא ידוע,249,"372,000 ₪"
4,1996,29/03/2023,פרויד 20,10785-68-8,דירה בבית קומות,4,רביעית וחמישית,114.85,"2,200,000 ₪"
4,1996,03/08/2016,פרויד 20,10785-68-8,דירה בבית קומות,4,רביעית וחמישית,114.85,"1,810,000 ₪"
2,1987,20/03/2023,אלברט שוויצר 54,10792-151-6,דירה בבית קומות,5,ראשונה,154,"3,150,000 ₪"
4,1989,16/02/2023,ראול ולנברג 6,10794-128-8,דירה בבית קומות,5,"קרקע, ראשונה",127.54,"2,350,000 ₪"
3,1970,09/02/2023,פרויד 47,10785-98-7,דירה בבית קומות,4,שלישית,93.8,"1,170,000 ₪"
3,1970,10/01/2013,פרויד 47,10785-98-7,דירה בבית קומות,4,שלישית,93.8,"874,000 ₪"
3,1970,12/01/2023,פרויד 30,10785-40-3,דירה בבית קומות,3,קרקע,61.76,"1,025,000 ₪"
3,1970,06/05/2015,פרויד 30,10785-40-3,דירה בבית קומות,3,קרקע,61.76,"960,000 ₪"
3,1970,11/01/2023,פרויד 43,10785-95-3,דירה בבית קומות,4,ראשונה,93.8,"1,310,000 ₪"
2,1994,10/01/2023,אלברט שוויצר 42,10792-137-1,דירה בבית קומות,4,ראשונה,106.9,"2,400,000 ₪"
3,1987,22/12/2022,גאולי תימן 3,10794-140-6,דירה בבית קומות,5,קרקע ראשונה שניה ושלישית,127.37,"2,850,000 ₪"
3,1970,15/11/2022,פרויד 38,10785-44-9,דירה בבית קומות,4,שלישית,88.6,"1,750,000 ₪"
3,1970,29/07/2020,פרויד 38,10785-44-9,דירה בבית קומות,4,שלישית,88.6,"1,510,000 ₪"
3,1970,26/08/2014,פרויד 38,10785-44-9,דירה בבית קומות,4,שלישית,88.6,"1,185,000 ₪"
3,1970,25/05/1998,פרויד 38,10785-44-9,דירה בבית קומות,4,שלישית,88.6,"828,000 ₪"
13,1980,14/11/2022,פרויד 44,10794-178-69,דירה בבית קומות,4,קומה 9,81.7,"1,620,000 ₪"
13,1980,16/04/2001,פרויד 44,10794-178-69,דירה בבית קומות,4,קומה 9,81.7,"678,000 ₪"
10,1980,02/10/2022,ראול ולנברג 9,10794-138-9,דירה בבית קומות,4,שלישית,91.89,"1,750,000 ₪"
6,1970,18/09/2022,פרויד 12,10785-73-17,דירה בבית קומות,4,חמישית,78.91,"1,535,000 ₪"
12,1994,15/09/2022,ראול ולנברג 32,10787-138-21,דירה בבית קומות,4,שישית,100.64,"1,585,000 ₪"
5,1980,16/08/2022,פרויד 40,10794-17-1,דירה בבית קומות,5,ראשונה,101.06,"2,070,000 ₪"
5,1980,20/04/2005,פרויד 40,10794-17-1,דירה בבית קומות,5,ראשונה,101.06,"817,000 ₪"
2,1986,04/08/2022,אלברט שוויצר 23,10793-83-8,דירה בבית קומות,4,ראשונה שניה ושלישית,115.6,"2,250,000 ₪"
2,1986,24/05/1999,אלברט שוויצר 23,10793-83-8,דירה בבית קומות,4,ראשונה שניה ושלישית,115.6,"1,142,000 ₪"
1,1988,04/08/2022,אלברט שוויצר 4,10794-111-1,דירה בבית קומות,5,ראשונה,138,"3,100,000 ₪"
2,1990,02/08/2022,ראול ולנברג 22,10794-136-4,דירה בבית קומות,5,שניה,114.42,"2,550,000 ₪"
2,1990,30/10/2014,ראול ולנברג 22,10794-136-4,דירה בבית קומות,5,שניה,114.42,"2,065,000 ₪"
1,1987,17/07/2022,אלברט שוויצר 13,10794-122-1,דירה בבית קומות,4.5,קרקע + ראשונה,105.89,"2,680,000 ₪"
12,1994,20/06/2022,ראול ולנברג 32,10787-138-7,דירה בבית קומות,4,חמישית,101,"2,100,000 ₪"
2,1990,15/06/2022,פרץ ברנשטיין 1,10794-97-3,דירה בבית קומות,5,שניה ושלישית,128.67,"1,900,000 ₪"
2,1990,25/11/2010,פרץ ברנשטיין 1,10794-97-3,דירה בבית קומות,5,שניה ושלישית,128.67,"1,425,000 ₪"
4,1970,02/06/2022,פרויד 31,10785-93-3,דירה בבית קומות,4,שניה,84.5,"1,432,000 ₪"
4,1970,01/12/2020,פרויד 31,10785-93-3,דירה בבית קומות,4,שניה,84.5,"1,180,000 ₪"
1,1990,02/06/2022,אלברט שוויצר 57,10792-159-3,דירה בבית קומות,5,ראשונה,167,"3,450,000 ₪"
2,1960,01/06/2022,פרויד 16,10785-70-12,דירה בבית קומות,3,שניה,71.55,"1,290,000 ₪"
2,1960,24/07/2014,פרויד 16,10785-70-12,דירה בבית קומות,3,שניה,71.55,"1,220,000 ₪"
2,1960,07/07/1999,פרויד 16,10785-70-12,דירה בבית קומות,3,שניה,71.55,"653,000 ₪"
13,1980,12/04/2022,פרויד 44,10794-178-80,דירה בבית קומות,3,קומה 12,85.3,"1,450,000 ₪"
13,1980,23/05/2012,פרויד 44,10794-178-80,דירה בבית קומות,3,קומה 12,85.3,"1,100,000 ₪"
6,1970,11/04/2022,פרויד 12,10785-73-18,דירה בבית קומות,4,חמישית,76.9,"620,000 ₪"
4,1987,05/04/2022,ראול ולנברג 20,10794-135-2,דירת גן,5,ראשונה ושניה,119.21,"2,700,000 ₪"
2,1995,05/04/2022,פרץ ברנשטיין 12,10794-118-1,דירה בבית קומות,6,חניה קרקע ראשונה,169.37,"3,100,000 ₪"
13,1980,05/04/2022,פרויד 44,10794-178-36,דירת גן,4,קומה 1,85.4,"1,610,000 ₪"
1,1990,24/03/2022,מארק שאגאל 10,10794-96-18,דירת גן,6,שניה שלישית,141.74,"2,220,000 ₪"
1,1990,16/11/2017,מארק שאגאל 10,10794-96-18,דירת גן,6,שניה שלישית,141.74,"2,100,000 ₪"
5,1988,07/03/2022,גאולי תימן 4,10792-216-7,דירה בבית קומות,5,שניה שלישית,197.59,"1,850,000 ₪"
4,1970,28/02/2022,פרויד 34,10785-42-6,דירה בבית קומות,5,שלישית,93,"1,680,000 ₪"
3,1989,27/02/2022,מארק שאגאל 17,10794-92-4,דירה בבית קומות,4,שניה,112,"2,670,000 ₪"
3,1989,18/02/2013,מארק שאגאל 17,10794-92-4,דירה בבית קומות,4,שניה,112,"1,915,000 ₪"
4,1989,24/02/2022,מארק שאגאל 7,10794-87-6,דירת גן,6,ראשונה ושניה,137.2,"2,400,000 ₪"
3,1990,24/02/2022,ראול ולנברג 18,10794-134-4,דירה בבית קומות,4,שניה,93.3,"1,950,000 ₪"
5,1992,10/02/2022,ראול ולנברג 44,10788-30-5,דירה בבית קומות,6,רביעית,123,"2,775,000 ₪"
5,1980,20/01/2022,פרויד 18,10785-69-8,דירה בבית קומות,6,שלישית,141.3,"2,300,000 ₪"
2,1988,18/01/2022,אלברט שוויצר 21,10794-126-3,דירה בבית קומות,5,קרקע,129.9,"2,290,000 ₪"
10,1980,13/01/2022,ראול ולנברג 9,10794-138-5,דירה בבית קומות,4,שניה,91.06,"1,650,000 ₪"
0,1989,03/01/2022,ראול ולנברג 23,10792-199-2,דירת גן,5,ראשונה,269,"3,460,000 ₪"
5,1970,30/12/2021,פרויד 36,10785-43-3,דירה בבית קומות,5,שניה,128.16,"2,010,000 ₪"
6,1970,20/12/2021,פרויד 12,10785-73-13,דירה בבית קומות,3,רביעית,85.34,"1,300,000 ₪"
1,1988,16/12/2021,אלברט שוויצר 15,10794-123-2,דירה בבית קומות,5,"קומה 0, קומה 1, קומה 2, קומה 3",208.2,"2,700,000 ₪"
13,1980,09/12/2021,פרויד 44,10794-178-74,דירה בבית קומות,4,קומה 11,86,"650,000 ₪"
3,1989,30/11/2021,אלברט שוויצר 46,10792-135-3,דירה בבית קומות,5,שניה ושלישית,163.1,"1,955,000 ₪"
1,1989,05/11/2021,ראול ולנברג 37,10792-169-2,דירת גן,6,ראשונה,133,"3,500,000 ₪"
2,1987,20/10/2021,אלברט שוויצר 68,10792-197-5,דירת גן,4,ראשונה,111.37,"2,550,000 ₪"
2,1987,10/11/2008,אלברט שוויצר 68,10792-197-5,דירת גן,4,ראשונה,111.37,"1,150,000 ₪"
3,1994,14/10/2021,ראול ולנברג 36,10788-26-1,דירת גן,5,קרקע,100,"2,100,000 ₪"
2,1996,07/10/2021,ראול ולנברג 3,10794-102-6,דירת גג,5,שלישית ורביעית,148.78,"1,955,000 ₪"
1,1990,07/10/2021,אלברט שוויצר 52,10792-150-4,דירה בבית קומות,7,ראשונה,לא ידוע,"1,980,000 ₪"
0,1988,05/09/2021,אלברט שוויצר 5,10794-106-3,דירה בבית קומות,5,קרקע ראשונה שניה,199.7,"3,000,000 ₪"
1,1990,30/08/2021,ראול ולנברג 29,10792-193-2,דירה בבית קומות,5,שניה,120,"1,975,000 ₪"
4,1996,18/08/2021,פרויד 20,10785-68-3,דירה בבית קומות,4,שניה,84.52,"1,470,000 ₪"
4,1996,18/01/2007,פרויד 20,10785-68-3,דירה בבית קומות,4,שניה,84.52,"731,000 ₪"
3,1993,04/08/2021,ראול ולנברג 10,10794-130-1,דירה בבית קומות,5,קרקע וראשונה,126.68,"2,100,000 ₪"
3,1993,21/07/2011,ראול ולנברג 10,10794-130-1,דירה בבית קומות,5,קרקע וראשונה,126.68,"1,485,000 ₪"
4,1970,01/08/2021,פרויד 37,10785-54-4,דירה בבית קומות,5,רביעית חמישית שישית,129.9,"1,665,000 ₪"
4,1970,03/09/2003,פרויד 37,10785-54-4,דירה בבית קומות,5,רביעית חמישית שישית,129.9,"952,000 ₪"
1,1990,29/07/2021,מארק שאגאל 6,10785-115-7,דירה בבית קומות,5,שניה ושלישית,151.05,"2,450,000 ₪"
10,1980,22/06/2021,ראול ולנברג 9,10794-138-27,דירה בבית קומות,4,שביעית,90.72,"1,510,000 ₪"
10,1980,27/06/2012,ראול ולנברג 9,10794-138-27,דירה בבית קומות,4,שביעית,90.72,"1,350,000 ₪"
10,1980,16/06/2021,ראול ולנברג 9,10794-138-23,דירה בבית קומות,4,שישית,91.4,"690,000 ₪"
8,1980,01/06/2021,פרויד 42,10794-178-22,דירה בבית קומות,3,קומה 6,71,"1,320,000 ₪"
