קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
4,1970,31/12/2021,סעדיה פז 23,10744-53-7,דירה בבית קומות,4,רביעית,73.5,"500,000 ₪"
4,1970,09/06/2016,סעדיה פז 23,10744-53-7,דירה בבית קומות,4,רביעית,73.5,"293,000 ₪"
4,1970,23/12/2021,סעדיה פז 10,10744-51-16,דירה בבית קומות,4,רביעית,80.3,"1,316,800 ₪"
14,1970,19/12/2021,"אצ""ל 15",10749-55-27,דירה בבית קומות,4,שביעית,77.2,"1,315,000 ₪"
8,1970,14/12/2021,הרב רפאל אנקואה 22,10744-52-52,דירה בבית קומות,3,שישית,63,"1,050,000 ₪"
8,1970,28/12/2018,הרב רפאל אנקואה 22,10744-52-52,דירה בבית קומות,3,שישית,63,"899,000 ₪"
4,1970,12/12/2021,ברוך כהן 3,10749-53-19,דירה בבית קומות,3,ראשונה,60.9,"950,000 ₪"
4,1970,10/10/2012,ברוך כהן 3,10749-53-19,דירה בבית קומות,3,ראשונה,60.9,"480,000 ₪"
14,1970,05/12/2021,סעדיה פז 40,10749-58-9,דירה בבית קומות,4,שלישית,77.3,"1,200,000 ₪"
14,1970,03/04/2012,סעדיה פז 40,10749-58-9,דירה בבית קומות,4,שלישית,77.3,"732,000 ₪"
8,1980,29/11/2021,הרב אנקואה רפאל 24,10744-50-6,דירה בבית קומות,3,שניה,66,"840,000 ₪"
14,1970,24/11/2021,סעדיה פז 40,10749-58-53,דירה בבית קומות,4,ארבע עשרה,77.3,"337,000 ₪"
14,1970,22/11/2021,סעדיה פז 40,10749-58-3,דירה בבית קומות,4,ראשונה,77.2,"1,230,000 ₪"
4,1970,14/11/2021,סעדיה פז 10,10744-51-29,דירה בבית קומות,2,רביעית,47.2,"1,000,000 ₪"
4,1970,21/02/2021,סעדיה פז 10,10744-51-29,דירה בבית קומות,2,רביעית,47.2,"760,000 ₪"
14,1970,05/11/2021,הרותם 3,10744-57-11,דירה בבית קומות,4,שלישית,79.7,"1,380,000 ₪"
14,1970,30/10/2021,הרותם 3,10744-57-49,דירה בבית קומות,4,שלוש עשרה,78.5,"1,320,000 ₪"
14,1970,11/05/2015,הרותם 3,10744-57-49,דירה בבית קומות,4,שלוש עשרה,78.5,"1,009,000 ₪"
4,1970,28/10/2021,שמואל בן צור 6,10744-54-18,דירה בבית קומות,3,ראשונה,56.7,"995,000 ₪"
